Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Due Date,Votes,Labels,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (ART Sync Notes),Custom field (About),Custom field (Acceptance Criteria),Custom field (Activity),Custom field (Actual Business Value),Custom field (Actual Iteration),Custom field (Actual downtime),Custom field (Additional Information),Custom field (AeTM Migration Wave),Custom field (Affected Products),Custom field (Analyze and Design Date),Custom field (Application),Custom field (Approver),Custom field (Assignee Role),Custom field (Attached file with changes),Custom field (Automatic Transition),Custom field (Benefit Hypothesis),Custom field (Business Assumptions),Custom field (Business Case),Custom field (Business Justification),Custom field (Business need sign off criteria),Custom field (Case Creation Date),Custom field (Case Creation Date/Time),Custom field (Case Number/s),Custom field (Category of problem),Custom field (Client status),Custom field (Code Review Report),Custom field (Code Review by),Custom field (Commercial impact),Custom field (Commitment Level),Custom field (Committed revenues p.a.),Custom field (Competitive information),Custom field (Complexity),Custom field (Confidence Factor),Custom field (Configure),Custom field (Construct Auto Tests by),Custom field (Construct UI by),Custom field (Construct by),Custom field (Cost/risk points),Custom field (Current Situation),Custom field (CustomLogic),Custom field (Customer Points),Custom field (Customer complexity),Custom field (Customer priority),Custom field (Customer/s),Custom field (DB Change included),Custom field (DT Number/s),Custom field (Date of First Response [CHART]),Custom field (Deadline SOR),Custom field (Decision),Custom field (Delivery Service Designer),Custom field (Dependency Details),Custom field (Description of potential side effects),Custom field (Design),Custom field (Developer),Custom field (Document by),Custom field (EMS Database Version/s),Custom field (Effective Assignee),Custom field (Effective Resolution),Custom field (Effective Status),Custom field (Environment types),Custom field (Epic),Custom field (Epic Color),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Escalation contact),Custom field (Executive Summary),Custom field (Expected Behavior),Custom field (Expected downtime),Custom field (Expense Database Version/s),Custom field (Expense pDef Findings),Custom field (Explain by),Custom field (External Expert),Custom field (Fallback procedure),Custom field (Feature Validation),Custom field (Feature Validation Result),Custom field (Feature Validation Test Set URL),Custom field (Findings),Custom field (Fix Priority),Custom field (Fix by),Custom field (General Information),Custom field (Help Role),Custom field (How was it solved?),Custom field (ITO Findings),Custom field (ITS Team Assigned),Custom field (Impact on booking volume),Custom field (Impacting customer implementation/rollout),Custom field (Implementation deadline),Custom field (Implementation phase),Custom field (Import),Custom field (Import),Custom field (Import),Custom field (Incident date/time),Custom field (Include in GFTP),Custom field (Initial Request Date by Customer),Custom field (Initially Created),Custom field (Installation Instructions),Custom field (Interest),Custom field (Investigating Methods),Custom field (Is planned),Custom field (Issue Links Overview),Custom field (Job Size (WSJF)),Custom field (Linked CR Parent),Custom field (Linked DTs),Custom field (MDs spend),Custom field (Maintenance DT),Custom field (Mandate points),Custom field (Meeting Notes),Custom field (Memory),Custom field (Mobile Findings),Custom field (Notes),Custom field (OLD Agile Release Train (ART)),Custom field (Original story points),Custom field (PCI-DSS Reviews),Custom field (PCI-DSS related),Custom field (PDef Transition),Custom field (PSD document),Custom field (Parent Key),Custom field (Parent Link),Custom field (Password (test system)),Custom field (Performance risk),Custom field (Personal Notes),Custom field (Planned Business Value),Custom field (Planned Iteration),Custom field (Prepared Date),Custom field (Prio Ranking),Custom field (Priority Index),Custom field (ProdDef Size),Custom field (Product),Custom field (Product Definition),Custom field (Product Manager),Custom field (Product Value),Custom field (Product value points),Custom field (Project Manager),Custom field (Proposed Corrective Actions),Custom field (Proposed Solution),Custom field (Proposed suggestion),Custom field (Public bug information),Custom field (QA Size),Custom field (Quality Assurance),Custom field (Rank),Custom field (Reason to Reopen),Custom field (Reason to Suspend),Custom field (Regression Test Case URL),Custom field (Rejection reason),Custom field (Release Date),Custom field (Release Management Findings),Custom field (Release Note Required),Custom field (Release Notes),Custom field (Release Project Management Findings),Custom field (Remaining Story Points),Custom field (Reported Date),Custom field (Request),Custom field (Request Type),Custom field (Requested Date),Custom field (Requested For Quarter),Custom field (Required Skill Level),Custom field (Resources),Custom field (Responsive Design),Custom field (Restart Category),Custom field (Restart Type),Custom field (Retention or Growth (WSJF)),Custom field (Review Date),Custom field (Review by),Custom field (Risk Assessment),Custom field (Risk Assessment Description),Custom field (Risk Reduction/Opportunity (WSJF)),Custom field (Risk Reduction/Opportunity explanation),Custom field (Risks),Custom field (Root Cause),Custom field (SAFe Epic Type),Custom field (SAFe Feature Type),Custom field (SLA Status Report),Custom field (SO ID – Description),Custom field (SOR document),Custom field (Security/PCI Compliance Decision),Custom field (Server : System : Location : Division),Custom field (Session),Custom field (Severity),Custom field (Showstopper (WSJF)),Custom field (Showstopper explanation),Custom field (Size),Custom field (Slot time frame),Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Start Date),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Steps to reproduce),Custom field (Story Points),Custom field (Story Points Estimation),Custom field (Story Type),Custom field (Strategic customer),Custom field (Strategic customer points),Custom field (Subtask Overview),Custom field (Super Epic),Custom field (Support from FT),Custom field (Support task assignee),Custom field (Suspended),Custom field (System),Custom field (System Analyst),Custom field (T-Shirt sized estimation),Custom field (TMS location/division affected),Custom field (Target end),Custom field (Target end),Custom field (Target start),Custom field (Target start),Custom field (Team),Custom field (Test Case URL),Custom field (Test Procedure),Custom field (Test Run URL),Custom field (Test Set URL),Custom field (Test by),Custom field (Testing and Validation),Custom field (Time Criticality (WSJF)),Custom field (Time Criticality explanation),Custom field (Timeline),Custom field (Timer),Custom field (Topic),Custom field (Total Booking Volume p.a.),Custom field (Total Contract Value),Custom field (Total Expense Volume p.a.),Custom field (Total Points),Custom field (Total points incl. OOM),Custom field (Travel Dev Findings),Custom field (Travel Maintenance Findings),Custom field (Travel QA Findings),Custom field (Travel QA Responsible),Custom field (Travel cSOL Findings),Custom field (Travel pDef Findings),Custom field (Type of Expense Delivery Task),Custom field (Type of Request),Custom field (Type of Script),Custom field (URL),Custom field (UX Analyst),Custom field (UX Guidelines),Custom field (UX Instructions),Custom field (UX Researcher),Custom field (UX Size),Custom field (UX Story Ranking),Custom field (UX Visual Designer),Custom field (UX Writer),Custom field (UXR Deliverables),Custom field (UXR Personas),Custom field (UXW RTM Code),Custom field (Unique users involved),Custom field (User Name (test system)),Custom field (User-business Value (WSJF)),Custom field (User-business Value explanation),Custom field (Validation),Custom field (Verification Date),Custom field (WSJF Total),Custom field (What can be done to avoid it in future?),Custom field (What happened?),Custom field (When did it happen?),Custom field (When was it solved?),Custom field (Which customers are affected?),Custom field (arctic Dev Findings),Custom field (arctic ProdDef),Custom field (arctic QA Findings),Custom field (cytric Stability Findings),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment
Vaillant -  Add Tax rate on engine config,CI-8071,444032,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,yutaka.yasumi,yutaka.yasumi,27/Jan/23 2:43 AM,10/Mar/23 8:02 AM,05/Jul/23 10:52 AM,10/Mar/23 8:02 AM,31/Jan/23 12:00 AM,0,escalated,,,,,"Hello team,

I opened the ITE-1555. As a result of investigation, I found that There is no tax rate definition on Engine side.

DE location: 
              <taxRate code=""expense.baseReceipt.taxRate.regular""/>
              <taxRate code=""expense.baseReceipt.taxRate.reduced""/>
              <taxRate code=""expense.baseReceipt.taxRate.none""/>
              <taxRate code=""expense.baseReceipt.taxRate.1600""/>
              <taxRate code=""expense.baseReceipt.taxRate.0500""/>

Could you please add tax rate on engine config.

DE~expense.baseReceipt.taxRate.none~0.0
DE~expense.baseReceipt.taxRate.reduced~0.07
DE~expense.baseReceipt.taxRate.regular~0.19

Beat regards,
Yutaka",,,,,,,,,,,,,,,,,,,,,,,,,,"30/Jan/23 2:39 AM;yutaka.yasumi;image-2023-01-30-10-39-40-349.png;https://jira.ifao.net/secure/attachment/181526/image-2023-01-30-10-39-40-349.png","01/Feb/23 9:31 AM;djagodzki;image-2023-02-01-09-31-49-923.png;https://jira.ifao.net/secure/attachment/181925/image-2023-02-01-09-31-49-923.png","01/Feb/23 9:33 AM;djagodzki;image-2023-02-01-09-33-09-903.png;https://jira.ifao.net/secure/attachment/181926/image-2023-02-01-09-33-09-903.png","02/Feb/23 1:40 AM;yutaka.yasumi;image-2023-02-02-09-40-35-554.png;https://jira.ifao.net/secure/attachment/182084/image-2023-02-02-09-40-35-554.png","02/Feb/23 1:41 AM;yutaka.yasumi;image-2023-02-02-09-41-18-558.png;https://jira.ifao.net/secure/attachment/182085/image-2023-02-02-09-41-18-558.png","21/Feb/23 10:35 AM;djagodzki;image-2023-02-21-10-35-39-426.png;https://jira.ifao.net/secure/attachment/184650/image-2023-02-21-10-35-39-426.png",,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,cytric,2023-03-10 08:02:40.0,,,,,,,,,,,,,2-17132015533,,,,yutaka.yasumi(JIRAUSER18676),,Committed,,,,,Configure,yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),,,,,,,Vaillant,,,2023-01-27 11:47:33.056,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,Closed,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,,,Productive System,,,,,,Fri Jan 27 02:43:42 CET 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-03-10 08:02:40.0,,,,,,,,,,,,,,,,"0|i1rkcl:hzyzuzzzzztzus",,,,,,,,,,,,,,,,,,,,,Retention,,yutaka.yasumi(JIRAUSER18676),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"Amadeus / ama-de-vaillant
Location: DE",,3 - Medium,YES,,,,Codebusters-PI-6.2,Codebusters-PI-6.3,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@754ee829,,,,,,,,,Incident Request (IR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@5b4be1a8,,0,,,2023-03-10 08:02:40.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@19d96ada,,,,,,,,,,"27/Jan/23 11:47 AM;djagodzki;[~yutaka] ,
Hello Yutaka san,

This is ready to test in BALI.

It's weird as those tax rates have been missing from DE config since 2020 and there were no complaints.;;;","30/Jan/23 2:39 AM;yutaka.yasumi;[~djagodzki] 
Hello Dominik san,
Yesss. its very strang!;;;","30/Jan/23 2:39 AM;yutaka.yasumi;From CI-10231970
Thank you!
Bali is ok! please deploy it to prod.
!image-2023-01-30-10-39-40-349.png|width=720,height=438!;;;","01/Feb/23 9:34 AM;djagodzki;[~yutaka] 

Hello Yutaka san,

I tested in on my end using one of the DE locations.

I removed the change that was made on BALI and it seems to be working without the change in the configuration.

!image-2023-02-01-09-33-09-903.png!

I also checked on PROD and it works for me. I am able to calculate Train(long distances) receipt.
!image-2023-02-01-09-31-49-923.png!


Can you check if it's the same for you? Maybe it's happening for only one of the DE locations? If not I will continue the investigation.;;;","02/Feb/23 1:42 AM;yutaka.yasumi;[~djagodzki] 
I doble checked it on bali and prord.
Its very stang result.
Bali is ok! , but prod got the same error.

I think it would be best to add the tax rate to the engine config, what do you think?

Bali: 368234
!image-2023-02-02-09-41-18-558.png!

Prod: 14248138
!image-2023-02-02-09-40-35-554.png!;;;","02/Feb/23 12:47 PM;djagodzki;I see, I will investigate this further.
I moved this to review again just so I know this ticket is not yet closed.;;;","03/Feb/23 2:35 AM;yutaka.yasumi;Thank you very much! I look forward to feedback from you.;;;","15/Feb/23 1:15 PM;pwenner;[~djagodzki] escalation has been accepted.;;;","21/Feb/23 8:28 AM;djagodzki;[~wenner] [~yutaka]
Hello,
I've found the core issue. Previously this behavior wasn't present on BALI but was on PROD. The fix was implemented to PROD environment directly and the PR is pending. This should be solved today.;;;","21/Feb/23 8:31 AM;yutaka.yasumi;okay! Thank you for your support

 ;;;","21/Feb/23 10:35 AM;djagodzki;It's done. It works on my end.
!image-2023-02-21-10-35-39-426.png!
Let me know if there are any other locations affected;;;","21/Feb/23 11:58 AM;pwenner;[~yutaka] has updated the case back to the customer, we wait for their feedback :);;;","10/Mar/23 8:02 AM;yutaka.yasumi;From CI-10233427
Thank you;;;",,,,,,,,,,,,,,,,,,,,,,,,,,
EGIS: Re-activate automated daily expense export job after on hold period,CI-8063,443892,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,ccasper,ccasper,26/Jan/23 2:34 PM,07/Feb/23 3:15 PM,05/Jul/23 10:53 AM,01/Feb/23 9:42 AM,01/Feb/23 12:00 AM,0,,,,,,"Hi guys,

Please +re-activate+ the automated daily expense export job for customer EGIS (ama-fr-egis) on +*Feb 1st 2023*+ which was de-activated with https://jira.ifao.net/browse/CI-8053.

 

!image-2023-01-26-14-33-23-480.png|width=627,height=453!

 

THX",,fraphose,,,,,,,,,,,,,,,,,,,,,,,,"26/Jan/23 2:33 PM;ccasper;image-2023-01-26-14-33-23-480.png;https://jira.ifao.net/secure/attachment/181304/image-2023-01-26-14-33-23-480.png","01/Feb/23 9:41 AM;ccasper;image-2023-02-01-09-41-53-465.png;https://jira.ifao.net/secure/attachment/181927/image-2023-02-01-09-41-53-465.png","07/Feb/23 3:15 PM;mkuchciak;image-2023-02-07-15-15-09-841.png;https://jira.ifao.net/secure/attachment/182728/image-2023-02-07-15-15-09-841.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,2023-02-01 09:42:26.0,,,,,,,,,,,,,2-17122878983,,,,ccasper(ccasper),,Committed,,,,,Configure,ccasper(ccasper),ccasper(ccasper),ccasper(ccasper),,,,,,,Egis,,,2023-02-07 15:15:23.447,,,,,,,,ccasper(ccasper),,,,Closed,,,,,,,,,,,,,ccasper(ccasper),,,,,,,,ccasper(ccasper),,,,,,,,,,Productive System,,,,,,Thu Jan 26 14:34:11 CET 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-02-01 09:42:26.0,,,,,,,,,,,,,,,,"0|i1rkcl:hzyzuzzzzztzv",,,,,,,,,,,,,,,,,,,,,Retention,,ccasper(ccasper),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"Server: Amadeus
System: ama-fr-egis
",,3 - Medium Urgent,YES,,,,Codebusters-PI-6.2,Codebusters-PI-6.3,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,ccasper(ccasper),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@f5f8f1e,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@508bcc43,,0,,,2023-02-01 09:42:26.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@6778df04,,,,,,,,,,"01/Feb/23 9:42 AM;ccasper;Ticket closed 

 

!image-2023-02-01-09-41-53-465.png|width=1147,height=463!;;;","07/Feb/23 3:15 PM;mkuchciak;Export is scheduled an enable since +01.02.23+
!image-2023-02-07-15-15-09-841.png|width=555,height=399!;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heidelbergcement - Update tax rate on AT country,CI-8057,443742,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,yutaka.yasumi,yutaka.yasumi,26/Jan/23 7:23 AM,30/Jan/23 2:07 AM,05/Jul/23 10:53 AM,30/Jan/23 2:07 AM,31/Jan/23 12:00 AM,0,BAYANI,,,,,"Hello team,

Could you please update the tax rate on AT country.
Please set the tax rates (0%, 5%, 10%, 20%) for hotel (overnight) and hotel (breakfast) if the selected country is Austria.
{code:java}
          <typeOfReceipt code=""expense.basereceipt.receipt.hotel"" defaultTaxRate=""expense.baseReceipt.taxRate.regular.AT"">
            <taxRates>
              <taxRate code=""expense.baseReceipt.taxRate.none"" />
              <taxRate code=""expense.baseReceipt.taxRate.reduced_2"" /> 
              <taxRate code=""expense.baseReceipt.taxRate.reduced.AT"" />
              <taxRate code=""expense.baseReceipt.taxRate.regular.AT"" />
            </taxRates>
          </typeOfReceipt>
          <typeOfReceipt code=""expense.basereceipt.receipt.heidelbergercement.hotel.breakfast"" defaultTaxRate=""expense.baseReceipt.taxRate.regular.AT"">
            <taxRates>
              <taxRate code=""expense.baseReceipt.taxRate.none"" />
              <taxRate code=""expense.baseReceipt.taxRate.reduced_2"" /> 
              <taxRate code=""expense.baseReceipt.taxRate.reduced.AT"" />
              <taxRate code=""expense.baseReceipt.taxRate.regular.AT"" />
             </taxRates>
          </typeOfReceipt> {code}
Best regards,
Yutaka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,2023-01-30 02:07:10.0,,,,,,,,,,,,,2-17127235503,,,,yutaka.yasumi(JIRAUSER18676),,Committed,,,,,Configure,yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),,,,,,,Heidelberg Cement,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,Closed,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,,,Productive System,Test System,,,,,Thu Jan 26 07:23:43 CET 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-01-30 02:07:10.0,,,,,,,,,,,,,,,,"0|i1rkcl:hzyzuzzzzztzo",,,,,,,,,,,,,,,,,,,,,Retention,,yutaka.yasumi(JIRAUSER18676),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"MEGA / heidelbergcement
Location: DE",,3 - Medium,YES,,,,Codebusters-PI-6.2,,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@7ace73d5,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@b6da241,,0,,,2023-01-30 02:07:10.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@61344fab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eberspaecher  - Add item on dfd value for trip purpose,CI-8055,443734,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,yutaka.yasumi,yutaka.yasumi,26/Jan/23 3:10 AM,14/Mar/23 2:18 AM,05/Jul/23 10:53 AM,14/Mar/23 2:18 AM,31/Jan/23 12:00 AM,0,,,,,,"Hello team,

{color:#de350b}*Please let us know when this is done in the Staging system before we move it to production.*{color}

Could you pleae add item on dfd value for trip purpose.

item: {{other (company car)}}


{code:java}
          <item value=""other company car"">
            <name locale=""de_DE"">Other (company car)/name>
            <name locale=""en_US"">Other (company car)</name>
          </item> {code}

Best regards,
Yutaka

 ",,,,,,,,,,,,,,,,,,,,,,,,,,"03/Feb/23 2:28 AM;yutaka.yasumi;image-2023-02-03-10-28-14-370.png;https://jira.ifao.net/secure/attachment/182237/image-2023-02-03-10-28-14-370.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,2023-03-14 02:18:05.0,,,,,,,,,,,,,2-17131393543,,,,yutaka.yasumi(JIRAUSER18676),,Committed,,,,,Configure,yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),,,,,,,Eberspacher,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,Closed,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,,,Customer Test System,Productive System,Test System,,,,Thu Jan 26 03:10:35 CET 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-03-14 02:18:05.0,,,,,,,,,,,,,,,,"0|i1rkcl:hzyzuzzzzztzk",,,,,,,,,,,,,,,,,,,,,Retention,,yutaka.yasumi(JIRAUSER18676),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"MEGA / eberspaecher
All location",,3 - Medium,YES,,,,Codebusters-PI-6.2,Codebusters-PI-6.3,Codebusters-PI-6.4,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@d8c1326,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@2a332306,,0,,,2023-03-14 02:18:05.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@2a605146,,,,,,,,,,"03/Feb/23 2:28 AM;yutaka.yasumi;From CI-10232358
Bali is ok!
Please deploy it to staging first!
!image-2023-02-03-10-28-14-370.png|width=372,height=265!;;;","03/Mar/23 2:31 AM;yutaka.yasumi;[~pjakubiec] 
Hello Piotr san,
Staging is ok! please deploy it to prod.;;;","14/Mar/23 2:18 AM;yutaka.yasumi;From CI-10234821
Thank you;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
