Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Due Date,Votes,Labels,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (ART Sync Notes),Custom field (About),Custom field (Acceptance Criteria),Custom field (Activity),Custom field (Actual Business Value),Custom field (Actual Iteration),Custom field (Actual downtime),Custom field (Additional Information),Custom field (AeTM Migration Wave),Custom field (Affected Products),Custom field (Analyze and Design Date),Custom field (Application),Custom field (Approver),Custom field (Assignee Role),Custom field (Attached file with changes),Custom field (Automatic Transition),Custom field (Benefit Hypothesis),Custom field (Business Assumptions),Custom field (Business Case),Custom field (Business Justification),Custom field (Business need sign off criteria),Custom field (Case Creation Date),Custom field (Case Creation Date/Time),Custom field (Case Number/s),Custom field (Category of problem),Custom field (Client status),Custom field (Code Review Report),Custom field (Code Review by),Custom field (Commercial impact),Custom field (Commitment Level),Custom field (Committed revenues p.a.),Custom field (Competitive information),Custom field (Complexity),Custom field (Confidence Factor),Custom field (Configure),Custom field (Construct Auto Tests by),Custom field (Construct UI by),Custom field (Construct by),Custom field (Cost/risk points),Custom field (Current Situation),Custom field (CustomLogic),Custom field (Customer Points),Custom field (Customer complexity),Custom field (Customer priority),Custom field (Customer/s),Custom field (DB Change included),Custom field (DT Number/s),Custom field (Date of First Response [CHART]),Custom field (Deadline SOR),Custom field (Decision),Custom field (Delivery Service Designer),Custom field (Dependency Details),Custom field (Description of potential side effects),Custom field (Design),Custom field (Developer),Custom field (Document by),Custom field (EMS Database Version/s),Custom field (Effective Assignee),Custom field (Effective Resolution),Custom field (Effective Status),Custom field (Environment types),Custom field (Epic),Custom field (Epic Color),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Escalation contact),Custom field (Executive Summary),Custom field (Expected Behavior),Custom field (Expected downtime),Custom field (Expense Database Version/s),Custom field (Expense pDef Findings),Custom field (Explain by),Custom field (External Expert),Custom field (Fallback procedure),Custom field (Feature Validation),Custom field (Feature Validation Result),Custom field (Feature Validation Test Set URL),Custom field (Findings),Custom field (Fix Priority),Custom field (Fix by),Custom field (General Information),Custom field (Help Role),Custom field (How was it solved?),Custom field (ITO Findings),Custom field (ITS Team Assigned),Custom field (Impact on booking volume),Custom field (Impacting customer implementation/rollout),Custom field (Implementation deadline),Custom field (Implementation phase),Custom field (Import),Custom field (Import),Custom field (Import),Custom field (Incident date/time),Custom field (Include in GFTP),Custom field (Initial Request Date by Customer),Custom field (Initially Created),Custom field (Installation Instructions),Custom field (Interest),Custom field (Investigating Methods),Custom field (Is planned),Custom field (Issue Links Overview),Custom field (Job Size (WSJF)),Custom field (Linked CR Parent),Custom field (Linked DTs),Custom field (MDs spend),Custom field (Maintenance DT),Custom field (Mandate points),Custom field (Meeting Notes),Custom field (Memory),Custom field (Mobile Findings),Custom field (Notes),Custom field (OLD Agile Release Train (ART)),Custom field (Original story points),Custom field (PCI-DSS Reviews),Custom field (PCI-DSS related),Custom field (PDef Transition),Custom field (PSD document),Custom field (Parent Key),Custom field (Parent Link),Custom field (Password (test system)),Custom field (Performance risk),Custom field (Personal Notes),Custom field (Planned Business Value),Custom field (Planned Iteration),Custom field (Prepared Date),Custom field (Prio Ranking),Custom field (Priority Index),Custom field (ProdDef Size),Custom field (Product),Custom field (Product Definition),Custom field (Product Manager),Custom field (Product Value),Custom field (Product value points),Custom field (Project Manager),Custom field (Proposed Corrective Actions),Custom field (Proposed Solution),Custom field (Proposed suggestion),Custom field (Public bug information),Custom field (QA Size),Custom field (Quality Assurance),Custom field (Rank),Custom field (Reason to Reopen),Custom field (Reason to Suspend),Custom field (Regression Test Case URL),Custom field (Rejection reason),Custom field (Release Date),Custom field (Release Management Findings),Custom field (Release Note Required),Custom field (Release Notes),Custom field (Release Project Management Findings),Custom field (Remaining Story Points),Custom field (Reported Date),Custom field (Request),Custom field (Request Type),Custom field (Requested Date),Custom field (Requested For Quarter),Custom field (Required Skill Level),Custom field (Resources),Custom field (Responsive Design),Custom field (Restart Category),Custom field (Restart Type),Custom field (Retention or Growth (WSJF)),Custom field (Review Date),Custom field (Review by),Custom field (Risk Assessment),Custom field (Risk Assessment Description),Custom field (Risk Reduction/Opportunity (WSJF)),Custom field (Risk Reduction/Opportunity explanation),Custom field (Risks),Custom field (Root Cause),Custom field (SAFe Epic Type),Custom field (SAFe Feature Type),Custom field (SLA Status Report),Custom field (SO ID – Description),Custom field (SOR document),Custom field (Security/PCI Compliance Decision),Custom field (Server : System : Location : Division),Custom field (Session),Custom field (Severity),Custom field (Showstopper (WSJF)),Custom field (Showstopper explanation),Custom field (Size),Custom field (Slot time frame),Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Start Date),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Steps to reproduce),Custom field (Story Points),Custom field (Story Points Estimation),Custom field (Story Type),Custom field (Strategic customer),Custom field (Strategic customer points),Custom field (Subtask Overview),Custom field (Super Epic),Custom field (Support from FT),Custom field (Support task assignee),Custom field (Suspended),Custom field (System),Custom field (System Analyst),Custom field (T-Shirt sized estimation),Custom field (TMS location/division affected),Custom field (Target end),Custom field (Target end),Custom field (Target start),Custom field (Target start),Custom field (Team),Custom field (Test Case URL),Custom field (Test Procedure),Custom field (Test Run URL),Custom field (Test Set URL),Custom field (Test by),Custom field (Testing and Validation),Custom field (Time Criticality (WSJF)),Custom field (Time Criticality explanation),Custom field (Timeline),Custom field (Timer),Custom field (Topic),Custom field (Total Booking Volume p.a.),Custom field (Total Contract Value),Custom field (Total Expense Volume p.a.),Custom field (Total Points),Custom field (Total points incl. OOM),Custom field (Travel Dev Findings),Custom field (Travel Maintenance Findings),Custom field (Travel QA Findings),Custom field (Travel QA Responsible),Custom field (Travel cSOL Findings),Custom field (Travel pDef Findings),Custom field (Type of Expense Delivery Task),Custom field (Type of Request),Custom field (Type of Script),Custom field (URL),Custom field (UX Analyst),Custom field (UX Guidelines),Custom field (UX Instructions),Custom field (UX Researcher),Custom field (UX Size),Custom field (UX Story Ranking),Custom field (UX Visual Designer),Custom field (UX Writer),Custom field (UXR Deliverables),Custom field (UXR Personas),Custom field (UXW RTM Code),Custom field (Unique users involved),Custom field (User Name (test system)),Custom field (User-business Value (WSJF)),Custom field (User-business Value explanation),Custom field (Validation),Custom field (Verification Date),Custom field (WSJF Total),Custom field (What can be done to avoid it in future?),Custom field (What happened?),Custom field (When did it happen?),Custom field (When was it solved?),Custom field (Which customers are affected?),Custom field (arctic Dev Findings),Custom field (arctic ProdDef),Custom field (arctic QA Findings),Custom field (cytric Stability Findings),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment
Eberspächer - modification of approval mail,CI-8190,449259,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,askarja,askarja,17/Feb/23 2:48 PM,05/Apr/23 12:08 PM,05/Jul/23 10:54 AM,05/Apr/23 12:08 PM,24/Feb/23 12:00 AM,0,FridaySweep,systemText,waitingForFeedback,,,"Dear Team,

please modify the approval email for customer Eberspächer as follows:

Currently the customer uses the approve/reject links.

Please change 
 * for 
{color:#ff0000}1.{color}    [https://bali.sofia.ifao.net/eberspaecher]

{color:#ff0000}           2.{color}    {color:#ff0000}then{color} [https://staging.cytric.net/eberspaecher-test]

{color:#ff0000}           3. {color}   {color:#ff0000}then{color} [https://mega.cytric.net/eberspaecher]
    
                  - {color:#ff0000}first{color} for location Test ET Germany
                  - {color:#ff0000}then{color} after customer's confirmation for all other locations on prod
    
 * {color:#ff0000}remove the approve / reject links from the approval email{color}

 * {color:#ff0000}change the text  marked in yellow {color} 
 ** {color:#ff8b00}for user with German as profile language:{color}

                     Um die Abrechnung zu genehmigen oder abzulehnen klicken Sie auf folgenden Link: [https://hub.fcm.travel/Account/Login?returnUrl=%2F].
                     Unter Kostenabrechnung -> Kostenabrechnung für Dritte -> Kostenabrechnungen genehmigen werden ihnen dann alle zur Genehmigung
                     anstehenden Abrechnungen angezeigt. 


 *          !image-2023-02-17-17-12-16-279.png!

 * 
 ** {color:#ff8b00}for user with English / Polish as profile language: {color}

                     To approve or reject the expense statement click on the following link: [https://hub.fcm.travel/Account/Login?returnUrl=%2F].
                     You will find all expense statements pending for approval under Expense -> Expense Statement -> Audit expenses

                     !image-2023-02-17-14-53-27-531.png|width=674,height=275!
 * 
 ** {color:#ff0000}for user with French as profile language{color}
{{Pour approuver ou rejeter une note de frais cliquez sur le lien suivant : [https://hub.fcm.travel/Account/Login?returnUrl=%2F].}}
{{Vous trouverez toutes les notes de frais en attente de validation sous Expense (frais) -> Expense Statement (note de frais) -> Audit expenses (vérification des frais)}}

{{!image-2023-02-20-17-14-28-824.png|width=781,height=313!}}

 ",,,,,,,,,,,,,,,,,,,,,,,,,,"17/Feb/23 2:50 PM;askarja;image-2023-02-17-14-50-11-157.png;https://jira.ifao.net/secure/attachment/184247/image-2023-02-17-14-50-11-157.png","17/Feb/23 2:53 PM;askarja;image-2023-02-17-14-53-27-531.png;https://jira.ifao.net/secure/attachment/184250/image-2023-02-17-14-53-27-531.png","17/Feb/23 5:12 PM;askarja;image-2023-02-17-17-12-16-279.png;https://jira.ifao.net/secure/attachment/184309/image-2023-02-17-17-12-16-279.png","20/Feb/23 5:14 PM;askarja;image-2023-02-20-17-14-28-824.png;https://jira.ifao.net/secure/attachment/184553/image-2023-02-20-17-14-28-824.png",,,,,,,,,,,,,,,,15.0,,,,,,,2023-04-05 12:08:13.0,,,,,,,,,,,16/Feb/23 12:00 AM,,2-17198357763,,,,askarja(JIRAUSER18569),,Committed,,,,,Configure,askarja(JIRAUSER18569),askarja(JIRAUSER18569),askarja(JIRAUSER18569),,,,,,,Eberspacher,,,,,,,,,,,askarja(JIRAUSER18569),,,,Closed,,,,,,,,,,,,,askarja(JIRAUSER18569),,,,,,,,askarja(JIRAUSER18569),,,,,,,,,,Productive System,,,,,,Fri Feb 17 14:48:02 CET 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-04-05 12:08:13.0,,,,,,,,,,,,,,,,"0|i1y2tz:i",,,,,,,,,,,,,,,,,,,,,Retention,,askarja(JIRAUSER18569),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"https://bali.sofia.ifao.net/eberspaecher

https://staging.cytric.net/eberspaecher-test

https://mega.cytric.net/eberspaecher
",,3 - Medium,YES,,,,Codebusters-PI-6.3,Codebusters-PI-6.4,Codebusters-PI-7.1,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,askarja(JIRAUSER18569),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@39d83d02,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@7c74c104,,0,,,2023-04-05 12:08:13.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@1f79a395,,,,,,,,,,"06/Mar/23 5:28 PM;askarja;Hi [~dykiert],

email looks good in all languages, I'm now waiting for customers feedback.

Cheers, Annette;;;","27/Mar/23 10:56 AM;askarja;Hey [~dykiert],

I have a call with the customer today, then we can go on.

BR Annette;;;","27/Mar/23 1:12 PM;askarja;Hi [~dykiert],

can be moved to production.

THX Annette;;;","05/Apr/23 11:46 AM;askarja;Hello [~dykiert],

customer confirmed that now everything works.
Case is closed, CI can be closed, too.

Thank you,

Annette;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apobank: please update name change for locations ,CI-8187,449164,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,nsanchezruiz,nsanchezruiz,17/Feb/23 1:00 PM,23/Feb/23 3:29 PM,05/Jul/23 10:54 AM,23/Feb/23 3:29 PM,28/Feb/23 12:00 AM,0,vegas,,,,,"please update the name in expenses for locations bellow.

find attached original file for your verification

correct name in TMS:

 
|External reference|Location name|Address|
|601|SPF Düsseldorf|Zentrale R.-O.-M.- Str., Düsseldorf, 40547, DE|
|602|SPF Hamburg|Weidestraße 124, Hamburg, 22083, DE|
|603|SPF Berlin|Kantstr. 129/129a, Berlin, 10625, DE|
|604|SPF Dortmund|Karl-Liebknecht Str. 2, Dortmund, 44141, DE|
|605|SPF Bremen|Schwachhauser Heerstr. 111, Bremen, 28211, DE|
|606|SPF München|Altezza - Gebäude Barthstr. 4, München, 80323, DE|
|607|SPF Frankfurt|Mainzer Landstr. 275, Frankfurt, 60325, DE|
|608|SPF Hannover|Königstr. 10, Hannover, 30175, DE|
|609|SPF Stuttgart|Alexanderstr. 5, Stuttgart, 70180, DE|
|613|SPF Nürnberg|Dürrenhofstrasse 5, Nürnberg, 90478, DE|
|614|SPF Münster|Gartenstr. 208, Münster, 48147, DE|
|615|SPF Köln|Riehler Str. 34, Köln, 50668, DE|
|617|SPF Mannheim|Jacob-Bensheimer Str. 22, Mannheim, 68167, DE|
|636|SPF Wiesbaden|Wuthsche Brauerei 1, Wiesbaden, 65205, DE|
|641|SPF Leipzig|Richard-Wagner-Str., Leipzig, 04109, DE|
|655|SPF Berlin-Mitte|Reinhardtstr. 52, Charité, Berlin, 10117, DE|",,lsada,,,,,,,,,,,,,,,,,,,,,,,,"17/Feb/23 1:00 PM;nsanchezruiz;for Expense_2023-02-02_Änderungen_Standorte_Paisy_Fertig.xlsx;https://jira.ifao.net/secure/attachment/184208/for+Expense_2023-02-02_%C3%84nderungen_Standorte_Paisy_Fertig.xlsx",,,,,,,,,,,,,,,,,,,9.0,,,,,,,2023-02-23 15:29:36.0,,,,,,,,,,,07/Feb/23 12:00 AM,,2-17169464553,,,,nsanchezruiz(JIRAUSER18646),,Committed,,,,,Configure,nsanchezruiz(JIRAUSER18646),nsanchezruiz(JIRAUSER18646),nsanchezruiz(JIRAUSER18646),,,,,,,apoBank,,,,,,,,,,,nsanchezruiz(JIRAUSER18646),,,,Closed,,,,,,,,,,,,,nsanchezruiz(JIRAUSER18646),,,,,,,,nsanchezruiz(JIRAUSER18646),,,,,,,,,,Productive System,Test System,,,,,Fri Feb 17 13:00:05 CET 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-02-23 15:29:36.0,,,,,,,,,,,,,,,,"0|i1x6b2:yzu",,,,,,,,,,,,,,,,,,,,,Retention,,nsanchezruiz(JIRAUSER18646),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"SYSTEM:APOBank
SERVER:MEGA
LOCATIONS: as description",,3 - Medium,YES,,,,Codebusters-PI-6.3,,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,nsanchezruiz(JIRAUSER18646),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@461c5536,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@14e2931d,,0,,,2023-02-23 15:29:36.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@7bbdb2a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
munckhof - remove fdf,CI-8185,449035,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,yutaka.yasumi,yutaka.yasumi,17/Feb/23 9:59 AM,04/Apr/23 3:22 PM,05/Jul/23 10:54 AM,04/Apr/23 3:22 PM,20/Feb/23 12:00 AM,0,BAYANI,CCC,,,,"Hello team,

Could you please remove the fdf.
 - GL_Reiskosten
 - GL_Subcode

 

Best regards,
Yutaka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,2023-04-04 15:22:44.0,,,,,,,,,,,,,2-17202326563,,,,yutaka.yasumi(JIRAUSER18676),,Committed,,,,,Configure,yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),,,,,,,Munckhof,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,Closed,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,,,Productive System,Test System,,,,,Fri Feb 17 09:59:49 CET 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-04-04 15:22:44.0,,,,,,,,,,,,,,,,"0|i1x6b2:yzo",,,,,,,,,,,,,,,,,,,,,Retention,,yutaka.yasumi(JIRAUSER18676),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"travel / Munckhof-Enterprise-Nedschroef
Location: all",,3 - Medium,YES,,,,Codebusters-PI-6.3,Codebusters-PI-6.4,Codebusters-PI-7.1,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@7841216,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@94a22c5,,0,,,2023-04-04 15:22:44.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@4bdf153c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo boss – Add role for DFD of missing receipt declaration,CI-8184,448971,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,yutaka.yasumi,yutaka.yasumi,17/Feb/23 1:56 AM,04/Apr/23 4:33 PM,05/Jul/23 10:54 AM,04/Apr/23 4:33 PM,24/Feb/23 12:00 AM,0,BYANI,CCC,,,,"Hello team,



Could you please add role for DFD of missing receipt declaration.


{code:java}
      <!-- Check box to highlight missing receipts -->
      <dataFieldDescriptor code=""missing_receipt_declaration"" type=""Text"" defaultValue=""false"" feature=""${CYTRIC_EXPENSE_BUSINESS_CODE}"" elementLinkType=""net.ifao.vegas.domain.expense.StringLink"" elementLinkRole=""expense.missingReceiptDeclaration"">
        <assignTo>
          <assign type=""${CLASS_Receipt}"" displayOrder=""4"">
            <gui>
              <dataFieldGUI labelPosition=""LEFT"" guiType=""CHECK_BOX"" tab=""Receipt.generalReceiptData""/>
            </gui>
          </assign>
        </assignTo>
        <nameTranslation>
          <name locale=""en_US"">Missing Receipt Declaration</name>
          <name locale=""en_GB"">Missing Receipt Declaration</name>
          <name locale=""fr_FR"">Reçu manquant</name>
          <name locale=""de_DE"">Angabe über fehlende Belege</name>
        </nameTranslation>
        <descriptionTranslation>
          <name locale=""en_US"">Missing Receipt Declaration</name>
          <name locale=""en_GB"">Missing Receipt Declaration</name>
          <name locale=""fr_FR"">Reçu manquant</name>
          <name locale=""de_DE"">Angabe über fehlende Belege</name>
        </descriptionTranslation>
        <roles>
          <canEdit name=""ExpenseAuditor""/>
          <canSee name=""ExpenseAccountant""/>
          <canSee name=""ExportProcess""/>
          <canSee name=""ExpenseManager""/>
          <canSee name=""ExpenseAdministrator""/>
        </roles>
       </dataFieldDescriptor> {code}
Best regards,
Yutaka

 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,cytric,2023-04-04 16:33:32.0,,,,,,,,,,,,,2-17195281643,,,,yutaka.yasumi(JIRAUSER18676),,Committed,,,,,Configure,yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),,,,,,,Hugo Boss,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,Closed,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,,,Productive System,,,,,,Fri Feb 17 01:56:45 CET 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-04-04 16:33:32.0,,,,,,,,,,,,,,,,"0|i1x6b2:yzm",,,,,,,,,,,,,,,,,,,,,Retention,,yutaka.yasumi(JIRAUSER18676),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"Staging / ama-de-hugoboss-staging
Location:  Hugo Boss AG",,3 - Medium,YES,,,,Codebusters-PI-6.3,Codebusters-PI-6.4,Codebusters-PI-7.1,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@66970fd9,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@684ace82,,0,,,2023-04-04 16:33:32.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@7caab3eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
