Issue key,Issue id,Status,Reporter,Created,Due Date,Resolved,Customer,Type of Request,Parent id,time_in_review,time_on_codebusters,time_outside_codebusters
CI-6896,392970,Closed,ngraf,2022-05-19 23:54:00,24/May/22 12:00 AM,2022-05-26 03:01:00,OBB,Incident Request (IR),392970.0,6569.0,6674.0,2153.0000000000005
CI-6881,392677,Closed,ngraf,2022-05-19 02:13:00,23/May/22 12:00 AM,2022-06-08 17:09:00,OBB,Incident Request (IR),392677.0,570.0,15062.0,14634.0
CI-6877,392371,Closed,yutaka,2022-05-18 04:34:00,20/May/22 12:00 AM,2022-06-28 11:06:00,CMS Hasche Sigle,Incident Request (IR),392371.0,299.0,322.0,59110.0
CI-6870,391747,Closed,yutaka,2022-05-17 05:39:00,19/May/22 12:00 AM,2022-06-15 02:08:00,Continental,Incident Request (IR),391747.0,574.0,706.0,40257.0
CI-6845,390348,Closed,yutaka,2022-05-13 07:46:00,17/May/22 12:00 AM,2022-06-08 02:05:00,Amadeus,Incident Request (IR),390348.0,0.0,6183.0,30915.0
CI-6845,390348,Closed,yutaka,2022-05-13 07:46:00,17/May/22 12:00 AM,2022-06-08 02:05:00,Amadeus,Incident Request (IR),390348.0,5925.0,6183.0,30915.0
CI-6840,390308,Closed,yutaka,2022-05-13 06:05:00,17/May/22 12:00 AM,2022-06-06 06:51:00,Orange,Incident Request (IR),390308.0,13.0,6044.0,28562.0
CI-6840,390308,Closed,yutaka,2022-05-13 06:05:00,17/May/22 12:00 AM,2022-06-06 06:51:00,Orange,Incident Request (IR),390308.0,5962.0,6044.0,28562.0
CI-6835,390174,Closed,aklabisz,2022-05-12 13:28:00,12/May/22 12:00 AM,2022-05-13 11:31:00,Rheinmetall,Incident Request (IR),390174.0,0.0,67.00000000000001,1256.0
CI-6835,390174,Closed,aklabisz,2022-05-12 13:28:00,12/May/22 12:00 AM,2022-05-13 11:31:00,Rheinmetall,Incident Request (IR),390174.0,39.0,67.00000000000001,1256.0
CI-6831,390012,Closed,ssanz,2022-05-12 06:48:00,19/May/22 12:00 AM,2022-06-01 15:13:00,Allianz,Incident Request (IR),390012.0,1659.0,1660.0,27645.0
CI-6820,389469,Closed,ssanz,2022-05-10 15:00:00,13/May/22 12:00 AM,2022-05-17 12:03:00,Allianz,Incident Request (IR),389469.0,2935.0,4746.0,5157.0
CI-6810,389246,Closed,yutaka,2022-05-10 05:47:00,12/May/22 12:00 AM,2022-06-08 02:09:00,Amadeus,Incident Request (IR),389246.0,448.0,1429.0,31620.000000000004
CI-6810,389246,Closed,yutaka,2022-05-10 05:47:00,12/May/22 12:00 AM,2022-06-08 02:09:00,Amadeus,Incident Request (IR),389246.0,292.0,1429.0,31620.000000000004
CI-6788,387985,Closed,nsanchez,2022-05-03 14:01:00,05/May/22 12:00 AM,2022-05-06 12:26:00,Amadeus,Incident Request (IR),387985.0,2867.0,4225.000000000001,0.0
CI-6780,387588,Closed,aklabisz,2022-04-29 15:05:00,04/May/22 12:00 AM,2022-05-13 11:34:00,Vaillant,Incident Request (IR),387588.0,8393.000000000002,13977.0,5972.0
CI-6779,387583,Closed,ssanz,2022-04-29 14:58:00,06/May/22 12:00 AM,2022-05-19 12:06:00,Allianz,Incident Request (IR),387583.0,4287.000000000001,16018.000000000002,21511.0
CI-6778,387550,Closed,ssanz,2022-04-29 13:50:00,05/May/22 12:00 AM,2022-05-17 11:49:00,Allianz,Incident Request (IR),387550.0,4058.0000000000005,20612.0,15293.0
CI-6757,387044,Closed,nsanchez,2022-04-27 13:01:00,29/Apr/22 12:00 AM,2022-05-19 10:36:00,Endress Hauser,Incident Request (IR),387044.0,1814.0,14636.0,11468.0
CI-6757,387044,Closed,nsanchez,2022-04-27 13:01:00,29/Apr/22 12:00 AM,2022-05-19 10:36:00,Endress Hauser,Incident Request (IR),387044.0,7301.0,14636.0,11468.0
CI-6755,386864,Closed,nsanchez,2022-04-26 17:16:00,02/May/22 12:00 AM,2022-08-09 14:31:00,Hugo Boss,Incident Request (IR),386864.0,7563.0,127477.00000000001,27182.0
CI-6755,386864,Closed,nsanchez,2022-04-26 17:16:00,02/May/22 12:00 AM,2022-08-09 14:31:00,Hugo Boss,Incident Request (IR),386864.0,11196.0,127477.00000000001,27182.0
CI-6755,386864,Closed,nsanchez,2022-04-26 17:16:00,02/May/22 12:00 AM,2022-08-09 14:31:00,Hugo Boss,Incident Request (IR),386864.0,315.0,127477.00000000001,27182.0
CI-6755,386864,Closed,nsanchez,2022-04-26 17:16:00,02/May/22 12:00 AM,2022-08-09 14:31:00,Hugo Boss,Incident Request (IR),386864.0,18736.0,127477.00000000001,27182.0
CI-6755,386864,Closed,nsanchez,2022-04-26 17:16:00,02/May/22 12:00 AM,2022-08-09 14:31:00,Hugo Boss,Incident Request (IR),386864.0,18928.0,127477.00000000001,27182.0
CI-6747,386623,Closed,ssanz,2022-04-25 14:24:00,03/May/22 12:00 AM,2022-06-01 10:47:00,Allianz,Incident Request (IR),386623.0,1313.0,31822.000000000004,24200.0
CI-6747,386623,Closed,ssanz,2022-04-25 14:24:00,03/May/22 12:00 AM,2022-06-01 10:47:00,Allianz,Incident Request (IR),386623.0,11435.0,31822.000000000004,24200.0
CI-6744,386427,Closed,nsanchez,2022-04-22 11:21:00,26/Apr/22 12:00 AM,2022-06-27 15:28:00,CMS Hasche Sigle,Incident Request (IR),386427.0,16038.000000000002,36239.0,59048.0
CI-6739,386135,Closed,yutaka,2022-04-21 02:39:00,25/Apr/22 12:00 AM,2022-05-06 09:49:00,Burda,Incident Request (IR),386135.0,9275.0,17634.0,4396.0
CI-6733,385700,Closed,yutaka,2022-04-19 14:51:00,21/Apr/22 12:00 AM,2022-05-30 05:18:00,Rheinmetall,Incident Request (IR),385700.0,11166.0,15042.0,45287.0
CI-6733,385700,Closed,yutaka,2022-04-19 14:51:00,21/Apr/22 12:00 AM,2022-05-30 05:18:00,Rheinmetall,Incident Request (IR),385700.0,30.0,15042.0,45287.0
CI-6731,385644,Closed,ssanz,2022-04-19 11:44:00,26/Apr/22 12:00 AM,2022-05-11 12:41:00,Allianz,Incident Request (IR),385644.0,702.0,17720.0,14017.0
CI-6731,385644,Closed,ssanz,2022-04-19 11:44:00,26/Apr/22 12:00 AM,2022-05-11 12:41:00,Allianz,Incident Request (IR),385644.0,5466.0,17720.0,14017.0
CI-6731,385644,Closed,ssanz,2022-04-19 11:44:00,26/Apr/22 12:00 AM,2022-05-11 12:41:00,Allianz,Incident Request (IR),385644.0,11552.0,17720.0,14017.0
CI-6729,385368,Closed,yutaka,2022-04-18 06:48:00,29/Apr/22 12:00 AM,2022-05-03 09:33:00,Rheinmetall,Incident Request (IR),385368.0,20582.0,20758.0,1007.0000000000001
CI-6719,384648,Closed,ssanz,2022-04-12 15:36:00,19/Apr/22 12:00 AM,2022-06-01 13:05:00,Damm,Incident Request (IR),384648.0,19773.0,70160.0,1689.0
CI-6712,384475,Closed,yutaka,2022-04-12 03:02:00,15/Apr/22 12:00 AM,2022-05-09 10:08:00,VW,Incident Request (IR),384475.0,13187.0,14724.0,24582.0
CI-6702,383849,Closed,ngraf,2022-04-07 17:46:00,08/Apr/22 12:00 AM,2022-05-23 16:25:00,i:FAO,Incident Request (IR),383849.0,66158.00000000001,66158.00000000001,1.0000000000000002
CI-6700,383748,Closed,nsanchez,2022-04-07 13:39:00,12/Apr/22 12:00 AM,2022-04-20 09:14:00,TUI AG,Incident Request (IR),383748.0,7332.0,16866.000000000004,7082.0
CI-6697,383596,Closed,ngraf,2022-04-06 17:51:00,07/Apr/22 12:00 AM,2022-04-26 15:22:00,Rheinmetall,Incident Request (IR),383596.0,2339.0,23591.0,17654.0
CI-6695,383551,Closed,ssanz,2022-04-06 14:32:00,13/Apr/22 12:00 AM,2022-05-09 14:40:00,Allianz,Incident Request (IR),383551.0,11347.0,41391.0,6137.0
CI-6680,382532,Closed,ssanz,2022-03-31 18:04:00,07/Apr/22 12:00 AM,2022-04-18 13:14:00,TUI AG,Incident Request (IR),382532.0,1644.0,18000.0,7630.0
CI-6680,382532,Closed,ssanz,2022-03-31 18:04:00,07/Apr/22 12:00 AM,2022-04-18 13:14:00,TUI AG,Incident Request (IR),382532.0,5275.0,18000.0,7630.0
CI-6676,382398,Closed,ssanz,2022-03-31 11:25:00,05/Apr/22 12:00 AM,2022-04-05 15:32:00,Heidelberg Cement,Incident Request (IR),382398.0,5706.0,5706.0,1741.0
CI-6674,382232,Closed,ngraf,2022-03-30 22:11:00,07/Apr/22 12:00 AM,2022-08-04 13:14:00,Rheinmetall,Incident Request (IR),382232.0,36651.0,57219.0,136903.00000000003
CI-6674,382232,Closed,ngraf,2022-03-30 22:11:00,07/Apr/22 12:00 AM,2022-08-04 13:14:00,Rheinmetall,Incident Request (IR),382232.0,1.0000000000000002,57219.0,136903.00000000003
CI-6674,382232,Closed,ngraf,2022-03-30 22:11:00,07/Apr/22 12:00 AM,2022-08-04 13:14:00,Rheinmetall,Incident Request (IR),382232.0,6407.0,57219.0,136903.00000000003
CI-6674,382232,Closed,ngraf,2022-03-30 22:11:00,07/Apr/22 12:00 AM,2022-08-04 13:14:00,Rheinmetall,Incident Request (IR),382232.0,1372.0,57219.0,136903.00000000003
CI-6652,380810,Closed,yutaka,2022-03-25 05:50:00,31/Mar/22 12:00 AM,2022-05-16 02:56:00,Amadeus,Incident Request (IR),380810.0,17781.0,45028.0,29678.0
CI-6641,377184,Closed,hilbich,2022-03-23 08:01:00,30/Mar/22 12:00 AM,2022-03-25 15:44:00,Endress Hauser,Incident Request (IR),377184.0,2057.0000000000005,3288.0,55.0
CI-6612,376087,Closed,hilbich,2022-03-17 08:00:00,24/Mar/22 12:00 AM,2022-03-25 15:43:00,MAN,Incident Request (IR),376087.0,7716.0,11930.0,53.0
CI-6610,375982,Closed,nsanchez,2022-03-16 14:08:00,18/Mar/22 12:00 AM,2022-03-25 08:53:00,Porsche,Incident Request (IR),375982.0,8529.000000000002,11683.0,962.0
CI-6589,374996,Closed,ssanz,2022-03-11 12:56:00,18/Mar/22 12:00 AM,2022-03-23 14:52:00,Grupo Red Electrica,Incident Request (IR),374996.0,7313.0,8662.000000000002,8734.000000000002
CI-6582,374685,Closed,ssanz,2022-03-10 11:11:00,15/Mar/22 12:00 AM,2022-05-10 19:16:00,Porsche,Incident Request (IR),374685.0,31569.000000000004,59065.0,29262.0
CI-6527,373140,Closed,ssanz,2022-03-03 13:37:00,10/Mar/22 12:00 AM,2022-03-09 16:21:00,Porsche,Incident Request (IR),373140.0,5740.0,8610.000000000002,194.0
CI-6526,373103,Closed,ssanz,2022-03-03 11:54:00,09/Mar/22 12:00 AM,2022-03-23 14:50:00,ProcurX,Incident Request (IR),373103.0,9964.0,9964.0,19012.0
CI-6507,372452,Closed,yutaka,2022-03-01 08:47:00,04/Mar/22 12:00 AM,2022-04-12 03:41:00,Rehau,Incident Request (IR),372452.0,21540.0,40445.0,19729.0
CI-6505,372383,Closed,nsanchez,2022-02-28 16:51:00,03/Mar/22 12:00 AM,2022-03-09 16:25:00,Amadeus,Incident Request (IR),372383.0,1163.0,12515.0,420.0
CI-6505,372383,Closed,nsanchez,2022-02-28 16:51:00,03/Mar/22 12:00 AM,2022-03-09 16:25:00,Amadeus,Incident Request (IR),372383.0,9862.0,12515.0,420.0
CI-6498,372031,Closed,ssanz,2022-02-25 12:38:00,02/Mar/22 12:00 AM,2022-06-21 09:06:00,Allianz,Incident Request (IR),372031.0,8869.0,136941.00000000003,52658.0
CI-6498,372031,Closed,ssanz,2022-02-25 12:38:00,02/Mar/22 12:00 AM,2022-06-21 09:06:00,Allianz,Incident Request (IR),372031.0,47486.0,136941.00000000003,52658.0
CI-6494,371930,Closed,nsanchez,2022-02-25 09:25:00,25/Feb/22 12:00 AM,2022-03-02 15:59:00,Amadeus,Incident Request (IR),371930.0,7143.0,7491.0,103.0
CI-6479,371140,Closed,nsanchez,2022-02-22 10:16:00,28/Feb/22 12:00 AM,2022-03-02 12:30:00,Endress Hauser,Incident Request (IR),371140.0,145.0,2092.0000000000005,9562.0
CI-6479,371140,Closed,nsanchez,2022-02-22 10:16:00,28/Feb/22 12:00 AM,2022-03-02 12:30:00,Endress Hauser,Incident Request (IR),371140.0,1376.0,2092.0000000000005,9562.0
CI-6465,370460,Closed,ssanz,2022-02-17 15:34:00,24/Feb/22 12:00 AM,2022-06-07 10:43:00,Allianz,Incident Request (IR),370460.0,5620.0,156535.0,1662.0
CI-6454,370133,Closed,ssanz,2022-02-16 15:40:00,23/Feb/22 12:00 AM,2022-03-09 14:53:00,Allianz,Incident Request (IR),370133.0,18.0,1265.0,28945.0
CI-6444,369723,Closed,nsanchez,2022-02-15 12:47:00,18/Feb/22 12:00 AM,2022-03-07 10:03:00,ArcelorMittal,Incident Request (IR),369723.0,33.00000000000001,28636.0,0.0
CI-6443,369678,Closed,aklabisz,2022-02-15 12:18:00,21/Feb/22 12:00 AM,2022-02-22 12:44:00,Endress Hauser,Incident Request (IR),369678.0,3.0,8437.000000000002,1668.0
CI-6419,368842,Closed,ssanz,2022-02-11 14:54:00,18/Feb/22 12:00 AM,2022-03-28 15:01:00,Rhenus,Incident Request (IR),368842.0,34639.00000000001,60476.0,4331.000000000001
CI-6389,368483,Closed,ssanz,2022-02-10 12:17:00,17/Feb/22 12:00 AM,2022-02-17 12:50:00,Porsche,Incident Request (IR),368483.0,55.0,8460.000000000002,1653.0
CI-6388,368351,Closed,nsanchez,2022-02-10 09:55:00,16/Feb/22 12:00 AM,2022-02-15 14:07:00,Rehau,Incident Request (IR),368351.0,1.0000000000000002,7302.0,118.0
CI-6388,368351,Closed,nsanchez,2022-02-10 09:55:00,16/Feb/22 12:00 AM,2022-02-15 14:07:00,Rehau,Incident Request (IR),368351.0,7301.0,7302.0,118.0
CI-6381,368000,Closed,ssanz,2022-02-08 16:32:00,11/Feb/22 12:00 AM,2022-02-15 11:37:00,ArcelorMittal,Incident Request (IR),368000.0,1458.0,7057.0,2728.0
CI-6375,367349,Closed,ssanz,2022-02-04 11:07:00,14/Feb/22 12:00 AM,2022-03-28 10:20:00,TUI AG,Incident Request (IR),367349.0,10025.0,22588.0,52302.0
CI-6367,366934,Closed,nsanchez,2022-02-02 13:07:00,08/Feb/22 12:00 AM,2022-02-16 09:02:00,Aquila Capital,Incident Request (IR),366934.0,18474.0,18615.0,1300.0
CI-6366,366917,Closed,nsanchez,2022-02-02 12:25:00,04/Feb/22 12:00 AM,2022-02-04 13:18:00,Luther,Incident Request (IR),366917.0,2919.0,2922.0,12.0
CI-6353,366519,Closed,ngraf,2022-01-31 17:26:00,01/Feb/22 12:00 AM,2022-02-02 20:52:00,Fiege,Incident Request (IR),366519.0,1.0000000000000002,3086.0,0.0
CI-6349,366046,Closed,ssanz,2022-01-28 09:01:00,04/Feb/22 12:00 AM,2022-02-11 11:42:00,Enercon,Incident Request (IR),366046.0,20320.0,20320.0,1.0000000000000002
CI-6348,366004,Closed,yutaka,2022-01-28 06:36:00,28/Jan/22 12:00 AM,2022-02-21 05:37:00,Continental,Incident Request (IR),366004.0,76.0,1287.0,33214.00000000001
CI-6348,366004,Closed,yutaka,2022-01-28 06:36:00,28/Jan/22 12:00 AM,2022-02-21 05:37:00,Continental,Incident Request (IR),366004.0,219.0,1287.0,33214.00000000001
CI-6342,365630,Closed,nsanchez,2022-01-26 14:33:00,26/Jan/22 12:00 AM,2022-01-27 11:10:00,ArcelorMittal,Incident Request (IR),365630.0,49.0,1167.0,70.0
CI-6337,365404,Closed,gheorghe,2022-01-25 17:37:00,01/Feb/22 12:00 AM,2022-02-15 14:29:00,ArcelorMittal,Incident Request (IR),365404.0,17044.000000000004,24127.0,5925.0
CI-6337,365404,Closed,gheorghe,2022-01-25 17:37:00,01/Feb/22 12:00 AM,2022-02-15 14:29:00,ArcelorMittal,Incident Request (IR),365404.0,955.0,24127.0,5925.0
CI-6334,365196,Closed,yutaka,2022-01-25 08:46:00,26/Jan/22 12:00 AM,2022-01-27 07:46:00,Continental,Incident Request (IR),365196.0,1610.0,1721.0,1099.0
CI-6326,364733,Closed,guinoo,2022-01-24 02:47:00,28/Jan/22 12:00 AM,2022-02-07 01:33:00,Endress Hauser,Incident Request (IR),364733.0,16330.000000000002,20085.0,1.0000000000000002
CI-6311,363590,Closed,guinoo,2022-01-19 09:00:00,24/Jan/22 12:00 AM,2022-01-19 09:31:00,Luther,Incident Request (IR),363590.0,31.000000000000004,31.000000000000004,0.0
CI-6283,363207,Closed,nsanchez,2022-01-17 15:29:00,20/Jan/22 12:00 AM,2022-02-10 11:25:00,CEPSA,Incident Request (IR),363207.0,34316.00000000001,34316.00000000001,0.0
CI-6281,362963,Closed,yutaka,2022-01-17 07:05:00,21/Jan/22 12:00 AM,2022-01-18 07:41:00,Endress Hauser,Incident Request (IR),362963.0,476.0,476.0,1000.0000000000001
CI-6268,362783,Closed,yutaka,2022-01-14 11:52:00,19/Jan/22 12:00 AM,2022-02-17 04:38:00,Osram,Incident Request (IR),362783.0,5691.0,38723.0,9803.0
CI-6256,362068,Closed,nsanchez,2022-01-11 16:13:00,18/Jan/22 12:00 AM,2022-02-24 16:11:00,Allianz,Incident Request (IR),362068.0,9886.0,28103.0,31070.0
CI-6256,362068,Closed,nsanchez,2022-01-11 16:13:00,18/Jan/22 12:00 AM,2022-02-24 16:11:00,Allianz,Incident Request (IR),362068.0,4312.000000000001,28103.0,31070.0
CI-6256,362068,Closed,nsanchez,2022-01-11 16:13:00,18/Jan/22 12:00 AM,2022-02-24 16:11:00,Allianz,Incident Request (IR),362068.0,8154.000000000001,28103.0,31070.0
CI-6255,362030,Closed,yutaka,2022-01-11 14:54:00,21/Jan/22 12:00 AM,2022-02-24 01:11:00,Rehau,Incident Request (IR),362030.0,779.0,42023.0,20514.0
CI-6255,362030,Closed,yutaka,2022-01-11 14:54:00,21/Jan/22 12:00 AM,2022-02-24 01:11:00,Rehau,Incident Request (IR),362030.0,31412.000000000004,42023.0,20514.0
CI-6253,361976,Closed,yutaka,2022-01-11 12:19:00,17/Jan/22 12:00 AM,2022-01-17 09:29:00,Heidelberg Cement,Incident Request (IR),361976.0,109.0,8455.000000000002,15.0
CI-6250,361870,Closed,ngraf,2022-01-10 21:22:00,13/Jan/22 12:00 AM,2022-01-19 13:42:00,ArcelorMittal,Incident Request (IR),361870.0,716.0,10414.0,2101.0000000000005
CI-6236,361816,Closed,ssanz,2022-01-10 16:02:00,17/Jan/22 12:00 AM,2022-01-21 12:50:00,ArcelorMittal,Incident Request (IR),361816.0,9576.0,11070.0,4584.0
CI-6232,361804,Closed,ssanz,2022-01-10 15:47:00,17/Jan/22 12:00 AM,2022-01-20 08:51:00,ArcelorMittal,Incident Request (IR),361804.0,9596.0,10491.0,3493.0
CI-6231,361793,Closed,ssanz,2022-01-10 15:24:00,17/Jan/22 12:00 AM,2022-01-20 08:51:00,ArcelorMittal,Incident Request (IR),361793.0,9618.0,10514.0,3493.0
CI-6227,361502,Closed,nsanchez,2022-01-07 11:55:00,07/Jan/22 12:00 AM,2022-01-07 15:01:00,Numiga,Incident Request (IR),361502.0,127.00000000000001,163.0,23.0
CI-6224,361425,Closed,yutaka,2022-01-07 06:54:00,10/Jan/22 12:00 AM,2022-01-18 13:37:00,Daimler (MFTBC),Incident Request (IR),361425.0,4755.0,7274.0,8969.0
CI-6221,361181,Closed,yutaka,2022-01-06 03:21:00,14/Jan/22 12:00 AM,2022-01-25 16:25:00,DERPART,Incident Request (IR),361181.0,531.0000000000001,9963.0,18181.0
CI-6218,360869,Closed,yutaka,2022-01-05 06:30:00,14/Jan/22 12:00 AM,2022-01-07 00:49:00,Luther,Incident Request (IR),360869.0,188.0,463.0,2076.0000000000005
CI-6216,360851,Closed,ngraf,2022-01-04 23:06:00,06/Jan/22 12:00 AM,2022-01-05 10:20:00,Numiga,Incident Request (IR),360851.0,461.0,656.0,18.0
CI-6203,360637,Closed,nsanchez,2022-01-04 08:33:00,10/Jan/22 12:00 AM,2022-01-05 09:36:00,Egis,Incident Request (IR),360637.0,495.00000000000006,1480.0,23.0
CI-6195,360521,Closed,nsanchez,2022-01-03 09:44:00,06/Jan/22 12:00 AM,2022-01-03 14:50:00,Egis,Incident Request (IR),360521.0,278.0,278.0,28.0
CI-6193,360481,Closed,ssanz,2021-12-30 19:00:00,07/Jan/22 12:00 AM,2022-02-22 12:04:00,Allianz,Incident Request (IR),360481.0,37325.0,37325.0,1325.0
CI-6192,360479,Closed,ssanz,2021-12-30 17:36:00,06/Jan/22 12:00 AM,2022-01-18 14:46:00,ProcurX,Incident Request (IR),360479.0,8580.000000000002,11893.0,9948.0
CI-6187,360277,Closed,ssanz,2021-12-28 16:26:00,04/Jan/22 12:00 AM,2022-03-03 15:53:00,Allianz,Incident Request (IR),360277.0,1640.0,48547.0,33743.00000000001
CI-6184,360164,Closed,ssanz,2021-12-27 14:21:00,04/Jan/22 12:00 AM,2022-03-09 14:02:00,Allianz,Incident Request (IR),360164.0,1503.0,12666.0,80893.0
