Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Due Date,Votes,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (ART Sync Notes),Custom field (About),Custom field (Acceptance Criteria),Custom field (Activity),Custom field (Actual Business Value),Custom field (Actual Iteration),Custom field (Actual downtime),Custom field (Additional Information),Custom field (AeTM Migration Wave),Custom field (Analyze and Design Date),Custom field (Application),Custom field (Approver),Custom field (Assignee Role),Custom field (Attached file with changes),Custom field (Automatic Transition),Custom field (Benefit Hypothesis),Custom field (Business Assumptions),Custom field (Business Case),Custom field (Business Justification),Custom field (Business need sign off criteria),Custom field (Case Creation Date),Custom field (Case Creation Date/Time),Custom field (Case Number/s),Custom field (Category of problem),Custom field (Client status),Custom field (Code Review Report),Custom field (Code Review by),Custom field (Commercial impact),Custom field (Commitment Level),Custom field (Committed revenues p.a.),Custom field (Competitive information),Custom field (Complexity),Custom field (Confidence Factor),Custom field (Configure),Custom field (Construct Auto Tests by),Custom field (Construct UI by),Custom field (Construct by),Custom field (Cost/risk points),Custom field (Current Situation),Custom field (CustomLogic),Custom field (Customer Points),Custom field (Customer complexity),Custom field (Customer priority),Custom field (Customer/s),Custom field (DB Change included),Custom field (DT Number/s),Custom field (Date of First Response [CHART]),Custom field (Deadline SOR),Custom field (Decision),Custom field (Delivery Service Designer),Custom field (Dependency Details),Custom field (Description of potential side effects),Custom field (Design),Custom field (Developer),Custom field (Document by),Custom field (EMS Database Version/s),Custom field (Effective Assignee),Custom field (Effective Resolution),Custom field (Effective Status),Custom field (Environment types),Custom field (Epic),Custom field (Epic Color),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Escalation contact),Custom field (Executive Summary),Custom field (Expected Behavior),Custom field (Expected downtime),Custom field (Expense Database Version/s),Custom field (Expense pDef Findings),Custom field (Explain by),Custom field (External Expert),Custom field (Fallback procedure),Custom field (Feature Validation),Custom field (Feature Validation Result),Custom field (Feature Validation Test Set URL),Custom field (Findings),Custom field (Fix Priority),Custom field (Fix by),Custom field (General Information),Custom field (Help Role),Custom field (How was it solved?),Custom field (ITO Findings),Custom field (ITS Team Assigned),Custom field (Impact on booking volume),Custom field (Impacting customer implementation/rollout),Custom field (Implementation deadline),Custom field (Implementation phase),Custom field (Import),Custom field (Import),Custom field (Import),Custom field (Incident date/time),Custom field (Include in GFTP),Custom field (Initial Request Date by Customer),Custom field (Initially Created),Custom field (Installation Instructions),Custom field (Interest),Custom field (Investigating Methods),Custom field (Is planned),Custom field (Issue Links Overview),Custom field (Job Size (WSJF)),Custom field (Linked CR Parent),Custom field (Linked DTs),Custom field (MDs spend),Custom field (Maintenance DT),Custom field (Mandate points),Custom field (Meeting Notes),Custom field (Memory),Custom field (Mobile Findings),Custom field (Notes),Custom field (OLD Agile Release Train (ART)),Custom field (Original story points),Custom field (PCI-DSS Reviews),Custom field (PCI-DSS related),Custom field (PDef Transition),Custom field (PSD document),Custom field (Parent Key),Custom field (Parent Link),Custom field (Password (test system)),Custom field (Performance risk),Custom field (Personal Notes),Custom field (Planned Business Value),Custom field (Planned Iteration),Custom field (Prepared Date),Custom field (Prio Ranking),Custom field (Priority Index),Custom field (ProdDef Size),Custom field (Product),Custom field (Product Definition),Custom field (Product Manager),Custom field (Product Value),Custom field (Product value points),Custom field (Project Manager),Custom field (Proposed Corrective Actions),Custom field (Proposed Solution),Custom field (Proposed suggestion),Custom field (Public bug information),Custom field (QA Size),Custom field (Quality Assurance),Custom field (Rank),Custom field (Reason to Reopen),Custom field (Reason to Suspend),Custom field (Regression Test Case URL),Custom field (Rejection reason),Custom field (Release Date),Custom field (Release Management Findings),Custom field (Release Note Required),Custom field (Release Notes),Custom field (Release Project Management Findings),Custom field (Remaining Story Points),Custom field (Reported Date),Custom field (Request),Custom field (Request Type),Custom field (Requested Date),Custom field (Requested For Quarter),Custom field (Required Skill Level),Custom field (Resources),Custom field (Responsive Design),Custom field (Restart Category),Custom field (Restart Type),Custom field (Retention or Growth (WSJF)),Custom field (Review Date),Custom field (Review by),Custom field (Risk Assessment),Custom field (Risk Assessment Description),Custom field (Risk Reduction/Opportunity (WSJF)),Custom field (Risk Reduction/Opportunity explanation),Custom field (Risks),Custom field (Root Cause),Custom field (SAFe Epic Type),Custom field (SAFe Feature Type),Custom field (SLA Status Report),Custom field (SO ID – Description),Custom field (SOR document),Custom field (Security/PCI Compliance Decision),Custom field (Server : System : Location : Division),Custom field (Session),Custom field (Severity),Custom field (Showstopper (WSJF)),Custom field (Showstopper explanation),Custom field (Size),Custom field (Slot time frame),Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Start Date),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Steps to reproduce),Custom field (Story Points),Custom field (Story Points Estimation),Custom field (Story Type),Custom field (Strategic customer),Custom field (Strategic customer points),Custom field (Subtask Overview),Custom field (Super Epic),Custom field (Support from FT),Custom field (Support task assignee),Custom field (Suspended),Custom field (System),Custom field (System Analyst),Custom field (T-Shirt sized estimation),Custom field (TMS location/division affected),Custom field (Target end),Custom field (Target end),Custom field (Target start),Custom field (Target start),Custom field (Team),Custom field (Test Case URL),Custom field (Test Procedure),Custom field (Test Run URL),Custom field (Test Set URL),Custom field (Test by),Custom field (Testing and Validation),Custom field (Time Criticality (WSJF)),Custom field (Time Criticality explanation),Custom field (Timeline),Custom field (Timer),Custom field (Topic),Custom field (Total Booking Volume p.a.),Custom field (Total Contract Value),Custom field (Total Expense Volume p.a.),Custom field (Total Points),Custom field (Total points incl. OOM),Custom field (Travel Dev Findings),Custom field (Travel Maintenance Findings),Custom field (Travel QA Findings),Custom field (Travel QA Responsible),Custom field (Travel cSOL Findings),Custom field (Travel pDef Findings),Custom field (Type of Expense Delivery Task),Custom field (Type of Request),Custom field (Type of Script),Custom field (URL),Custom field (UX Analyst),Custom field (UX Guidelines),Custom field (UX Instructions),Custom field (UX Researcher),Custom field (UX Size),Custom field (UX Story Ranking),Custom field (UX Visual Designer),Custom field (UX Writer),Custom field (UXR Deliverables),Custom field (UXR Personas),Custom field (UXW RTM Code),Custom field (Unique users involved),Custom field (User Name (test system)),Custom field (User-business Value (WSJF)),Custom field (User-business Value explanation),Custom field (Validation),Custom field (Verification Date),Custom field (WSJF Total),Custom field (What can be done to avoid it in future?),Custom field (What happened?),Custom field (When did it happen?),Custom field (When was it solved?),Custom field (Which customers are affected?),Custom field (arctic Dev Findings),Custom field (arctic ProdDef),Custom field (arctic QA Findings),Custom field (cytric Stability Findings),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment
Rheinmetall: linkRole must be updated to send the debit postings,CI-8939,485970,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,mmaciejczyk,mmaciejczyk,06/Jul/23 3:30 PM,27/Jul/23 4:23 PM,08/Aug/23 3:44 PM,27/Jul/23 3:59 PM,13/Jul/23 12:00 AM,0,,,,,"Dear Codebusters,

Rheinmetall has a problem with a custom script which must be updated.

Right now, linkRole should trigger to send entertainment post records. A checkbox also appears in the audit step (and auditor chooses if he wants or doesn't want to have these posting records) -> before that in the moment of creating there is no linkRole and debit is not being created.

I already spoke with Patryk Klosinski and Mikolaj Wituszynski; they know the topic well.

Thank you in advance!

 

It was reported in ITE-1942, but the solution did not help - it's related with linkRole.

[I have made changes from 1st of July to test in on BALI: cost types (deleted some of the entertainment), receipt types (added Germany as a country to empty field+divided cost in one receipt type) - probably must be deleted - let me know and I will quickly revert changes if needed]

 

Best regards,

Milosz",,,,,,,,,,,0,2520,,,,,CI-9024,ITE-1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,2023-07-27 15:59:55.0,,,,,,,,,,,23/Jun/23 12:00 AM,,2-17597525453,,,,mmaciejczyk(JIRAUSER17912),,Committed,,,,,Configure,mmaciejczyk(JIRAUSER17912),mmaciejczyk(JIRAUSER17912),mmaciejczyk(JIRAUSER17912),,,,,,,Rheinmetall,,,2023-07-11 15:16:09.74,,,,,,,pklosinski,mmaciejczyk(JIRAUSER17912),,,,Closed (relates to),,,,,,,,,,,,,mmaciejczyk(JIRAUSER17912),,,,,,,,mmaciejczyk(JIRAUSER17912),,,,,,,,,,Productive System,Test System,,,,,Thu Jul 06 15:30:37 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@db28c18b,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-07-27 15:59:55.0,,,,,,,,,,,,,,,,"0|i20pql:y65y",,,,,,,,,,,,,,,,,,,,,Retention,,mmaciejczyk(JIRAUSER17912),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"MEGA:rheinmetall
Rheinmetall Immobilien Teststandort and Rheinmetall AG",,3 - Medium,YES,,,,Codebusters-PI-23.3-1,,,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@58eeafa1,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@62a0056e,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@8896b01,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,mmaciejczyk(JIRAUSER17912),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@5b511d98,,,,,,,,,Incident Request (IR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@2baf0bd5,,0,,,2023-07-27 15:59:55.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@43042d1c,,,,,,,,,,"11/Jul/23 2:55 PM;mmaciejczyk;Dear [~pklosinski],

I have deleted my previous settings, tested in BALI in test location Rheinmetall AG Teststandort, and both postings appeared for 3 entertainment receipt types.

You can proceed on PROD.

Wish you a lovely afternoon!

Thank you!

Kind regards,

Milosz;;;","11/Jul/23 3:16 PM;pklosinski;Hi [~mmaciejczyk],

I deployed changes into prod :)

BR
Patryk;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche AT: receipt types to update,CI-8937,485918,Expense Delivery,Import in Production,CI,codebusters,software,mrohkamm,,,,,,mmaciejczyk,mmaciejczyk,06/Jul/23 12:47 PM,07/Aug/23 11:53 AM,08/Aug/23 3:44 PM,,13/Jul/23 12:00 AM,0,receipt,,,,"Dear Codebusters,

Could I kindly ask you to update the receipt types? 

1st) it should be implemented in BALI for location: ""Porsche Holding Gesellschaft m.b.H.""

2nd) it should be implemented in PROD for location: ""Test Porsche Holding Gesellschaft m.b.H.""

 

As this is quite a huge request, please have a look at the attachment:

1. We will update translations for receipts:
 * ENG translation of “Sonstige Kosten Flug (Gepäck/Visa)” from “Advanced training and/or further education” to “Other costs flight (luggage/visa)”
 * ENG translation of “Hotel (Ortstaxe)” from “Other hotel costs” to “Hotel (local tax)”
 * GER translation of “Weiterbildung intern” to “Weiterbildung intern - eigene Mitarbeiter” and ENG translation from “Educational internal” to “Internal training - own employees”
 * GER translation of “Weiterbildung betriebsfremd” to “Weiterbildung betriebsfremd (Schulung für Betriebsfremde)” and ENG translation of “Educational external” to “Further training outside the company (training for outsiders)”
 * GER translation of “Telefon und/ oder Faxkosten” to “Mobile phone/telephone/fax costs/internet costs” and ENG translation of “Phone /Fax expenses” to “Mobile phone/telephone/fax costs/internet costs”

2. We will update GL accounts for receipts (column F for domestic, column G for international):
 * “Bewirtung/Einladungen/Geschenke - eigene Mitarbeiter”;
 * “Bewirtung/Einladungen/Geschenke - Betriebsfremde”;
 * “Bewirtung/Einladungen/Geschenke - 100% abzugsfähig”;
 * “Bewirtung/Einladungen/Geschenke - 100% nicht abzugsfähig”;
 * “Büromaterialien”

3. We will update Tax codes for receipts (tax in column I for domestic, column N for Germany and column O for international):
 * “Corona Test”; “Bewirtung/Einladungen/Geschenke - eigene Mitarbeiter”;
 * “Bewirtung/Einladungen/Geschenke - Betriebsfremde”;
 * “Bewirtung/Einladungen/Geschenke - 100% abzugsfähig”;
 * “Bewirtung/Einladungen/Geschenke - 100% nicht abzugsfähig”;
 * “Arbeitsbekleidung Reinigung”;
 * “Arbeitsbekleidung Kauf”

4. We have to create new 4 receipt types (same translation in ENG+GER):
 * “Geringwertige Wirtschaftsgüter (GWG)”;
 * “Verbrauchsmaterial”;
 * “Überstellungen”;
 * “EDV Kosten”

Effective date: 15.05.2023

Thank you in advance!

Best regards,

Milosz",,pjakubiec,segener,,,,,,,,0,18180,,,,,,,,,,,,"06/Jul/23 12:47 PM;mmaciejczyk;List.xlsx;https://jira.ifao.net/secure/attachment/205057/List.xlsx","02/Aug/23 1:22 PM;mmaciejczyk;image-2023-08-02-13-22-47-273.png;https://jira.ifao.net/secure/attachment/208986/image-2023-08-02-13-22-47-273.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,2023-08-02 13:23:39.0,,,,,,,,,,,29/Jun/23 12:00 AM,,2-17615599570,,,,mmaciejczyk(JIRAUSER17912),,Committed,,,,,Configure,mmaciejczyk(JIRAUSER17912),mmaciejczyk(JIRAUSER17912),mmaciejczyk(JIRAUSER17912),,,,,,,Porsche,,,2023-07-07 13:31:25.555,,,,,,,pjakubiec,mmaciejczyk(JIRAUSER17912),,Piotr JAKUBIEC (contractor),,Import in Production / New,,,,,,,,,,,,,mmaciejczyk(JIRAUSER17912),,,,,,,,mmaciejczyk(JIRAUSER17912),,,,,,,,,,Productive System,Test System,,,,,Thu Jul 06 12:47:46 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-08-02 13:23:39.0,,,,,,,,,,,,,,,,"0|i23rf2:ki",,,,,,,,,,,,,,,,,,,,,Retention,,mmaciejczyk(JIRAUSER17912),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"TRAVEL:vwgroup-porsche-holding-at
Porsche Holding Gesellschaft m.b.H. + Test Porsche Holding Gesellschaft m.b.H.",,3 - Medium,YES,,,,Codebusters-PI-23.3-1,Codebusters-PI-23.3-2,,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@58eeafa1,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@62a0056e,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@8896b01,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@697090c6,,,,,,,,,,,,,,,,,,mmaciejczyk(JIRAUSER17912),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@6586a79c,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@12a3ced7,,0,,,2023-08-02 13:23:39.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@79aa23a6,,,,,,,,,,"07/Jul/23 1:31 PM;mkuchciak;NOTE: Whoever will take this CI please +*do not create*+ new config in Vegas. Remember: new period in Vegas is needed when you delete something (FDF, receipt etc). For Engine we need a new period because they change account numbers. Thus, old statements must keep their account numbers, but newer ones must have new one.;;;","26/Jul/23 12:16 PM;mmaciejczyk;Dear [~pjakubiec],

we still need updates for: 

1) Translations:

A) education.external: in ENG: Further training outside the company (training for outsiders) GER: Weiterbildung betriebsfremd (Schulung für Betriebsfremde)

B) educational.internal: in ENG: Internal training - own employees GER: Weiterbildung intern - eigene Mitarbeiter 

C) GER translation: Reinigung Arbeitsbekleidung should be: Arbeitsbekleidung Reinigung

 

2) Tax rates:

2)tax raty:

A) entertainment.education - default tax rate should be 10% for AT (reduced) and 7% for GER (reduced_2)

B) corona - default tax should be 20% for AT (regular) and 19% for DE (reduced_3)

C) workclothes.cleaning - default tax rate should be 0% for DE (none)

D) workclothes.purchase - default tax rate should be 0% for DE (none)

E) Geringwertige Wirtschaftsgüter (GWG) - default tax rate should be 0% for DE (none)

F) Verbrauchsmaterial - default tax rate should be 0% for DE (none)

G) Überstellungen - default tax rate should be 0% for DE (none)

H) EDV Kosten - default tax rate should be 0% for DE (none)

 

3) Also, additionally, we need 4 entertainment receipt types - you can update already existing, or create new one:

A) GER: ""Bewirtung/Einladungen/Geschenke - eigene Mitarbeiter"" ENG Hospitality/Invitations/Gifts - own employees"" - with default tax rate 20% for AT and 19% for DE [BEWII; BEWIA] 

B) GER: ""Bewirtung/Einladungen/Geschenke - Betriebsfremde"" ENG Hospitality/Invitations/Gifts - Non-Company"" -  with default tax rate 20% for AT and 19% for DE [50/50 split BWIZGSFI 50% (extern)+ BWINGSFI 50% (extern) and BWIZGSFIA 50% (extern)+ BWINGSFIA 50% (extern)] 

C) GER ""Bewirtung/Einladungen/Geschenke - 100% abzugsfähig"" ENG ""Hospitality/Invitations/Gifts - 100% deductible"" - with default tax rate 20% for AT and 19% for DE [BWIZGSFI BWIZGSFIA]

D) GER """"Bewirtung/Einladungen/Geschenke - 100% nicht abzugsfähig"" ENG ""Entertainment/Invitations/Gifts - 100% non-deductible"" with default tax rate 20% for AT and 19% for DE [BWINGSFI BWINGSFIA]

 

Thank you in advance!

 

I remain open to any questions.

Kind regards,

Milosz;;;","02/Aug/23 1:23 PM;mmaciejczyk;Dear [~pjakubiec],

We need to delete ""Business Entertainment/Bewirtung Standard) receipt type.

We need to update 3 default tax rate: 

1) for Bewirtung/Einladungen/Geschenke - Betriebsfremde - DE default tax rate should be 19%

2) for Bewirtung/Einladungen/Geschenke - 100% abzugsfähig - DE 19% and AT 20%

3) for Bewirtung/Einladungen/Geschenke - 100% nicht abzugsfähig -  DE 19% and AT 20%

We need to delete "" in here:
!image-2023-08-02-13-22-47-273.png!

Waiting for a meeting on Friday regarding the Bewirtung/Einladungen/Geschenke - Betriebsfremde 50/50 split.

And again, wish you a lovely afternoon!

Kind regards,

Milosz;;;","07/Aug/23 11:53 AM;mmaciejczyk;Dear [~pjakubiec],

Everything works except one receipt, could you please delete quote mark at the beginning in ""Bewirung/Einladungen/Geschenke - 100% nicht abzugsfahig"".

After that, you can move to STAGING.

Kind regards,

Milosz;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProcurX EverC - Add system text,CI-8936,485909,Expense Delivery,Import in Production,CI,codebusters,software,mrohkamm,,,,,,alejandro.ruizrobles,alejandro.ruizrobles,06/Jul/23 12:29 PM,19/Jul/23 3:06 PM,08/Aug/23 3:44 PM,,13/Jul/23 12:00 AM,0,Partners,,,,"System: ProcuRX-EverC

Hello team,

We need the following changes:

System text: Please add the following system text for the Hotel and Car Rental receipts:

English: The format for ""Start date"" and ""End date"" fields is dd/mm/yyyyy

Thank you!

Alejandro",,mdevries,,,,,,,,,0,57480,,,,,,,,,,,,"11/Jul/23 10:24 AM;mdevries;image-2023-07-11-10-24-33-138.png;https://jira.ifao.net/secure/attachment/205665/image-2023-07-11-10-24-33-138.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,2023-07-11 12:04:20.0,,,,,,,,,,,06/Jul/23 12:00 AM,,2-17527083823,,,,alejandro.ruizrobles(JIRAUSER18714),,Committed,,,,,Configure,alejandro.ruizrobles(JIRAUSER18714),alejandro.ruizrobles(JIRAUSER18714),alejandro.ruizrobles(JIRAUSER18714),,,,,,,ProcurX,,,2023-07-11 10:22:57.57,,,,,,,mdevries,alejandro.ruizrobles(JIRAUSER18714),,Matthias DE VRIES,,Import in Production / New,,,,,,,,,,,,,alejandro.ruizrobles(JIRAUSER18714),,,,,,,,alejandro.ruizrobles(JIRAUSER18714),,,,,,,,,,Productive System,Test System,,,,,Thu Jul 06 12:29:02 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-07-11 12:04:20.0,,,,,,,,,,,,,,,,"0|i23rf2:w",,,,,,,,,,,,,,,,,,,,,Retention,,alejandro.ruizrobles(JIRAUSER18714),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"Server: mega ; BALI
System: ProcuRX-EverC
Location: all",,3 - Medium,YES,,,,Codebusters-PI-23.3-1,Codebusters-PI-23.3-2,,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@58eeafa1,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@62a0056e,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@8896b01,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@d66751e0,,,,,,,,,,,,,,,,,,alejandro.ruizrobles(JIRAUSER18714),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@437edbfc,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@745d3c6,,0,,,2023-07-11 12:04:20.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@5df11e88,,,,,,,,,,"11/Jul/23 10:22 AM;mdevries;Hi, I added the system text for the receipt types 'rental car' and 'accommodation' (hotel). I'll deploy it directly to production.

!image-2023-07-11-10-24-33-138.png!;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Numiga Fiege IT - Add mileage map feature, rename a receipt and system texts",CI-8933,485825,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,alejandro.ruizrobles,alejandro.ruizrobles,06/Jul/23 9:30 AM,11/Jul/23 12:00 PM,08/Aug/23 3:44 PM,11/Jul/23 12:00 PM,13/Jul/23 12:00 AM,0,Partners,,,,"System: lcc-lueckertz-fiege

Hello team,

Please, do the following changes:

1.- Add the mileage map feature

2.- Remove ""/LSVA""  from the ""Road Tolls"" receipt. It should affect all the translations

3.- Add the following system text for the ""Meals"" receipt (""Pasti"" receipt):
English: Limit of € 30,00 only for own meals during travels. For meals with customers and suppliers, please use the ""Representation"" section.
Italian: Limite di € 30,00 solo per i pasti propri durante i viaggi. Per i pasti con clienti e fornitori, utilizzare la sezione ""spese di rappresentanza"".
 
Thank you!

Alejandro

 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,2023-07-11 12:00:38.0,,,,,,,,,,,06/Jul/23 12:00 AM,,2-17634958683,,,,alejandro.ruizrobles(JIRAUSER18714),,Committed,,,,,Configure,alejandro.ruizrobles(JIRAUSER18714),alejandro.ruizrobles(JIRAUSER18714),alejandro.ruizrobles(JIRAUSER18714),,,,,,,Numiga,,,,,,,,,,jtkacz,alejandro.ruizrobles(JIRAUSER18714),,,,Closed,,,,,,,,,,,,,alejandro.ruizrobles(JIRAUSER18714),,,,,,,,alejandro.ruizrobles(JIRAUSER18714),,,,,,,,,,Productive System,Test System,,,,,Thu Jul 06 09:30:21 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-07-11 12:00:38.0,,,,,,,,,,,,,,,,"0|i23rf2:k",,,,,,,,,,,,,,,,,,,,,Retention,,alejandro.ruizrobles(JIRAUSER18714),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"Server: World ; BALI
System: lcc-lueckertz-fiege
Location: TESTSTANDORT Fiege Italien",,3 - Medium,YES,,,,Codebusters-PI-23.3-1,,,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@58eeafa1,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@62a0056e,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@8896b01,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,alejandro.ruizrobles(JIRAUSER18714),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@6b37e307,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@6308a5d4,,0,,,2023-07-11 12:00:38.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@15fbe7e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
