Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Due Date,Votes,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (ART Sync Notes),Custom field (About),Custom field (Acceptance Criteria),Custom field (Activity),Custom field (Actual Business Value),Custom field (Actual Iteration),Custom field (Actual downtime),Custom field (Additional Information),Custom field (AeTM Migration Wave),Custom field (Affected Products),Custom field (Analyze and Design Date),Custom field (Application),Custom field (Approver),Custom field (Assignee Role),Custom field (Attached file with changes),Custom field (Automatic Transition),Custom field (Benefit Hypothesis),Custom field (Business Assumptions),Custom field (Business Case),Custom field (Business Justification),Custom field (Business need sign off criteria),Custom field (Case Creation Date),Custom field (Case Creation Date/Time),Custom field (Case Number/s),Custom field (Category of problem),Custom field (Client status),Custom field (Code Review Report),Custom field (Code Review by),Custom field (Commercial impact),Custom field (Commitment Level),Custom field (Committed revenues p.a.),Custom field (Competitive information),Custom field (Complexity),Custom field (Confidence Factor),Custom field (Configure),Custom field (Construct Auto Tests by),Custom field (Construct UI by),Custom field (Construct by),Custom field (Cost/risk points),Custom field (Current Situation),Custom field (CustomLogic),Custom field (Customer Points),Custom field (Customer complexity),Custom field (Customer priority),Custom field (Customer/s),Custom field (DB Change included),Custom field (DT Number/s),Custom field (Date of First Response [CHART]),Custom field (Deadline SOR),Custom field (Decision),Custom field (Delivery Service Designer),Custom field (Dependency Details),Custom field (Description of potential side effects),Custom field (Design),Custom field (Developer),Custom field (Document by),Custom field (EMS Database Version/s),Custom field (Effective Assignee),Custom field (Effective Resolution),Custom field (Effective Status),Custom field (Environment types),Custom field (Epic),Custom field (Epic Color),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Escalation contact),Custom field (Executive Summary),Custom field (Expected Behavior),Custom field (Expected downtime),Custom field (Expense Database Version/s),Custom field (Expense pDef Findings),Custom field (Explain by),Custom field (External Expert),Custom field (Fallback procedure),Custom field (Feature Validation),Custom field (Feature Validation Result),Custom field (Feature Validation Test Set URL),Custom field (Findings),Custom field (Fix Priority),Custom field (Fix by),Custom field (General Information),Custom field (Help Role),Custom field (How was it solved?),Custom field (ITO Findings),Custom field (ITS Team Assigned),Custom field (Impact on booking volume),Custom field (Impacting customer implementation/rollout),Custom field (Implementation deadline),Custom field (Implementation phase),Custom field (Import),Custom field (Import),Custom field (Import),Custom field (Incident date/time),Custom field (Include in GFTP),Custom field (Initial Request Date by Customer),Custom field (Initially Created),Custom field (Installation Instructions),Custom field (Interest),Custom field (Investigating Methods),Custom field (Is planned),Custom field (Issue Links Overview),Custom field (Job Size (WSJF)),Custom field (Linked CR Parent),Custom field (Linked DTs),Custom field (MDs spend),Custom field (Maintenance DT),Custom field (Mandate points),Custom field (Meeting Notes),Custom field (Memory),Custom field (Mobile Findings),Custom field (Notes),Custom field (OLD Agile Release Train (ART)),Custom field (Original story points),Custom field (PCI-DSS Reviews),Custom field (PCI-DSS related),Custom field (PDef Transition),Custom field (PSD document),Custom field (Parent Key),Custom field (Parent Link),Custom field (Password (test system)),Custom field (Performance risk),Custom field (Personal Notes),Custom field (Planned Business Value),Custom field (Planned Iteration),Custom field (Prepared Date),Custom field (Prio Ranking),Custom field (Priority Index),Custom field (ProdDef Size),Custom field (Product),Custom field (Product Definition),Custom field (Product Manager),Custom field (Product Value),Custom field (Product value points),Custom field (Project Manager),Custom field (Proposed Corrective Actions),Custom field (Proposed Solution),Custom field (Proposed suggestion),Custom field (Public bug information),Custom field (QA Size),Custom field (Quality Assurance),Custom field (Rank),Custom field (Reason to Reopen),Custom field (Reason to Suspend),Custom field (Regression Test Case URL),Custom field (Rejection reason),Custom field (Release Date),Custom field (Release Management Findings),Custom field (Release Note Required),Custom field (Release Notes),Custom field (Release Project Management Findings),Custom field (Remaining Story Points),Custom field (Reported Date),Custom field (Request),Custom field (Request Type),Custom field (Requested Date),Custom field (Requested For Quarter),Custom field (Required Skill Level),Custom field (Resources),Custom field (Responsive Design),Custom field (Restart Category),Custom field (Restart Type),Custom field (Retention or Growth (WSJF)),Custom field (Review Date),Custom field (Review by),Custom field (Risk Assessment),Custom field (Risk Assessment Description),Custom field (Risk Reduction/Opportunity (WSJF)),Custom field (Risk Reduction/Opportunity explanation),Custom field (Risks),Custom field (Root Cause),Custom field (SAFe Epic Type),Custom field (SAFe Feature Type),Custom field (SLA Status Report),Custom field (SO ID – Description),Custom field (SOR document),Custom field (Security/PCI Compliance Decision),Custom field (Server : System : Location : Division),Custom field (Session),Custom field (Severity),Custom field (Showstopper (WSJF)),Custom field (Showstopper explanation),Custom field (Size),Custom field (Slot time frame),Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Start Date),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Steps to reproduce),Custom field (Story Points),Custom field (Story Points Estimation),Custom field (Story Type),Custom field (Strategic customer),Custom field (Strategic customer points),Custom field (Subtask Overview),Custom field (Super Epic),Custom field (Support from FT),Custom field (Support task assignee),Custom field (Suspended),Custom field (System),Custom field (System Analyst),Custom field (T-Shirt sized estimation),Custom field (TMS location/division affected),Custom field (Target end),Custom field (Target end),Custom field (Target start),Custom field (Target start),Custom field (Team),Custom field (Test Case URL),Custom field (Test Procedure),Custom field (Test Run URL),Custom field (Test Set URL),Custom field (Test by),Custom field (Testing and Validation),Custom field (Time Criticality (WSJF)),Custom field (Time Criticality explanation),Custom field (Timeline),Custom field (Timer),Custom field (Topic),Custom field (Total Booking Volume p.a.),Custom field (Total Contract Value),Custom field (Total Expense Volume p.a.),Custom field (Total Points),Custom field (Total points incl. OOM),Custom field (Travel Dev Findings),Custom field (Travel Maintenance Findings),Custom field (Travel QA Findings),Custom field (Travel QA Responsible),Custom field (Travel cSOL Findings),Custom field (Travel pDef Findings),Custom field (Type of Expense Delivery Task),Custom field (Type of Request),Custom field (Type of Script),Custom field (URL),Custom field (UX Analyst),Custom field (UX Guidelines),Custom field (UX Instructions),Custom field (UX Researcher),Custom field (UX Size),Custom field (UX Story Ranking),Custom field (UX Visual Designer),Custom field (UX Writer),Custom field (UXR Deliverables),Custom field (UXR Personas),Custom field (UXW RTM Code),Custom field (Unique users involved),Custom field (User Name (test system)),Custom field (User-business Value (WSJF)),Custom field (User-business Value explanation),Custom field (Validation),Custom field (Verification Date),Custom field (WSJF Total),Custom field (What can be done to avoid it in future?),Custom field (What happened?),Custom field (When did it happen?),Custom field (When was it solved?),Custom field (Which customers are affected?),Custom field (arctic Dev Findings),Custom field (arctic ProdDef),Custom field (arctic QA Findings),Custom field (cytric Stability Findings),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment
Volkswagen CSO- Estimation ED for link to statement in Approval Request Notifcation,CI-8809,480772,Expense Delivery,Communicate,CI,codebusters,software,mrohkamm,,,,,,askarja,askarja,15/Jun/23 8:43 PM,22/Jun/23 10:57 AM,05/Jul/23 1:20 PM,,22/Jun/23 12:00 AM,0,estimation,,,,"Dear colleagues,

not sure if this request must be forwarded to Per Kristoffersens team:

customer is asking for an estimation of ED / costs

for implementation of the direct link to the statement in the +Approval Request Notifcation+

Thank you in advance for your support and best regards,

Annette",,askarja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,2023-06-22 10:57:02.0,,,,,,,,,,,04/May/23 12:00 AM,,2-17439757213,,,,gmalarski(gmalarski),,Committed,,,,,Configure,gmalarski(gmalarski),gmalarski(gmalarski),gmalarski(gmalarski),,,,,,,VW,,,2023-06-22 10:56:50.574,,,,,,,,gmalarski(gmalarski),,Annette SKARJA,,Communicate / New,,,,,,,,,,,,,gmalarski(gmalarski),,,,,,,,gmalarski(gmalarski),,,,,,,,,,Productive System,,,,,,Thu Jun 15 20:43:16 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-06-22 10:57:02.0,,,,,,,,,,,,,,,,"0|i20pql:ynzxw",,,,,,,,,,,,,,,,,,,,,Retention,,gmalarski(gmalarski),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"server:  travel
system: volkswagen-CSO",,3 - Medium,YES,,,,Codebusters-PI-7.3,Codebusters-PI-23.3-1,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@d5a908a9,,,,,,,,,,,,,,,,,,gmalarski(gmalarski),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@60cf042c,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@4ed684c0,,0,,,2023-06-22 10:57:02.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@7b0bee7f,,,,,,,,,,"22/Jun/23 10:56 AM;gmalarski;Hello [~askarja] ,



The user can be redirected to the particular expense statement with SAML link version SAPTOD.

This is an extra chargeable feature done by Per KRISTOFFERSEN team. It also requires changes done on the client side.

 

Here you can find more details:

https://confluence.secure.ifao.net/pages/viewpage.action?pageId=340044294;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VW-CSO: please adapt per diem deduction for 3 month rule,CI-8808,480770,Expense Delivery,Configure,CI,codebusters,software,mrohkamm,,,,,,askarja,askarja,15/Jun/23 7:52 PM,30/Jun/23 2:33 PM,05/Jul/23 1:20 PM,,22/Jun/23 12:00 AM,0,TOP_Customer,,,,"Dear colleagues, 

with https://jira.ifao.net/browse/CI-8555 (vw-cso: activate 3 month rule) the automatic recognition of the 3-M rule was implemented for the system +With the following configuration:+
 - the first three months tax-free
 - and after the expiry of the tax-free three months taxable should be paid to the employee, for the same business trip location. Wage type: Employee = non-self-employed work according to § 19 Income Tax Act

*{color:#ff0000}Now the customer is asking for a modification for the meal deduction when the 3-M rule applies{color}*
 # {color:#172b4d}first on Bali{color}
 # {color:#172b4d}then on test location on prod:
!image-2023-06-15-19-52-19-715.png!{color}
 # {color:#172b4d}then on production{color}

*{color:#ff0000}Current situation:{color}* 

the breakfast that is paid by company with the hotel bill is not deducted from the (taxable) per diems when the 3-M rule applies:

!image-2023-06-15-19-43-08-234.png|width=531,height=590!

 

 

*{color:#ff0000}Should be:{color}*

*{color:#ff0000}all meals paid by company must be deducted also when 3-M rule applies{color}*

*{color:#ff0000}!image-2023-06-15-19-47-16-186.png|width=566,height=401!{color}*

*{color:#ff0000}!image-2023-06-15-19-48-00-420.png|width=457,height=182!{color}*

 

 ",,ahrycenko,askarja,,,,,,,,,,,,,,,,,,,"15/Jun/23 7:43 PM;askarja;image-2023-06-15-19-43-08-234.png;https://jira.ifao.net/secure/attachment/201884/image-2023-06-15-19-43-08-234.png","15/Jun/23 7:47 PM;askarja;image-2023-06-15-19-47-16-186.png;https://jira.ifao.net/secure/attachment/201883/image-2023-06-15-19-47-16-186.png","15/Jun/23 7:48 PM;askarja;image-2023-06-15-19-48-00-420.png;https://jira.ifao.net/secure/attachment/201882/image-2023-06-15-19-48-00-420.png","15/Jun/23 7:52 PM;askarja;image-2023-06-15-19-52-19-715.png;https://jira.ifao.net/secure/attachment/201881/image-2023-06-15-19-52-19-715.png",,,,,,,,,,,,,,,,4.0,,,,,,,2023-06-30 14:33:50.0,,,,,,,,,,,07/Jun/23 12:00 AM,,2-17545788743,,,,ahrycenko(JIRAUSER18112),,Committed,,,,,Configure,ahrycenko(JIRAUSER18112),ahrycenko(JIRAUSER18112),ahrycenko(JIRAUSER18112),,,,,,,VW,,,,,,,,,,,ahrycenko(JIRAUSER18112),,Adam HRYCENKO (contractor),,Configure / In Progress,,,,,,,,,,,,,ahrycenko(JIRAUSER18112),,,,,,,,ahrycenko(JIRAUSER18112),,,,,,,,,,Productive System,Test System,,,,,Thu Jun 15 19:52:33 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-06-30 14:33:50.0,,,,,,,,,,,,,,,,"0|i20pql:ynzxr",,,,,,,,,,,,,,,,,,,,,Retention,,ahrycenko(JIRAUSER18112),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"server:     Travel
system:   volkswagen-CSO
locations:  first test location
                 then for all locations on prod",,3 - Medium,YES,,,,Codebusters-PI-7.3,Codebusters-PI-23.3-1,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@1bb4be11,,,,,,,,,,,,,,,,,,ahrycenko(JIRAUSER18112),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@5508df2b,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@3f6949d5,,0,,,2023-06-30 14:33:50.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@74ff8bc8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Numiga LCC - Create (copy/paste) a new system,CI-8807,480768,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,alejandro.ruizrobles,alejandro.ruizrobles,15/Jun/23 6:38 PM,28/Jun/23 7:22 PM,05/Jul/23 1:20 PM,28/Jun/23 7:22 PM,22/Jun/23 12:00 AM,0,Partners,,,,"System: lcc-demo-numiga

Hello team,

Please, we need:
 * Copy and paste numiga-master-test VEGAS code and create a new folder for a new system: lcc-demo-numiga
 * Engine configuration will be done using EMS so I will do it when the VEGAS part is done.
 * If you want, you don't need to copy itinerary section as it can be done using EMS
 * Only 2022 configuration + different configurations must apply.

Thank you!

Alejandro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,2023-06-28 19:22:50.0,,,,,,,,,,,15/Jun/23 12:00 AM,,2-17568772293,,,,alejandro.ruizrobles(JIRAUSER18714),,Committed,,,,,Configure,alejandro.ruizrobles(JIRAUSER18714),alejandro.ruizrobles(JIRAUSER18714),alejandro.ruizrobles(JIRAUSER18714),,,,,,,Numiga,,,,,,,,,,jtkacz,alejandro.ruizrobles(JIRAUSER18714),,,,Closed,,,,,,,,,,,,,alejandro.ruizrobles(JIRAUSER18714),,,,,,,,alejandro.ruizrobles(JIRAUSER18714),,,,,,,,,,Productive System,Test System,,,,,Thu Jun 15 18:38:22 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-06-28 19:22:50.0,,,,,,,,,,,,,,,,"0|i20pql:ynzxi",,,,,,,,,,,,,,,,,,,,,Retention,,alejandro.ruizrobles(JIRAUSER18714),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"Server: BALI ; World
System: lcc-demo-numiga
Configuration: main configuration",,3 - Medium,YES,,,,Codebusters-PI-7.3,Codebusters-PI-23.3-1,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,alejandro.ruizrobles(JIRAUSER18714),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@2378059f,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@34849c58,,0,,,2023-06-28 19:22:50.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@606c528d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo Boss- Estimation ED for link to statement in Approval Request Notifcation,CI-8806,480285,Expense Delivery,Communicate,CI,codebusters,software,mrohkamm,,,,,,askarja,askarja,14/Jun/23 6:07 PM,22/Jun/23 10:57 AM,05/Jul/23 1:20 PM,,21/Jun/23 12:00 AM,0,estimation,,,,"Dear colleagues,

not sure if this request must be forwarded to Per Kristoffersens team:

customer is asking for an estimation of ED / costs
 * for implementation of the direct link to the statement in the +Approval Request Notifcation+
 * and if it is possible to implement this solution also for other notification emails and what would be the estimation on top for this
examples: 
 ** +Statement Changed Notification+
 ** +Statement Rejection by Timeout Notification+
 ** Statement Delegated Notification
 ** ....

Thank you in advance for your support and best regards,

Annette

 ",,askarja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,2023-06-22 10:57:21.0,,,,,,,,,,,14/Jun/23 12:00 AM,,2-17567610783,,,,gmalarski(gmalarski),,Committed,,,,,Configure,gmalarski(gmalarski),gmalarski(gmalarski),gmalarski(gmalarski),,,,,,,Hugo Boss,,,2023-06-22 10:57:09.023,,,,,,,,gmalarski(gmalarski),,Annette SKARJA,,Communicate / New,,,,,,,,,,,,,gmalarski(gmalarski),,,,,,,,gmalarski(gmalarski),,,,,,,,,,Productive System,,,,,,Wed Jun 14 18:07:00 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-06-22 10:57:21.0,,,,,,,,,,,,,,,,"0|i20pql:ynzwx",,,,,,,,,,,,,,,,,,,,,Retention,,gmalarski(gmalarski),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"system: ama-de-hugoboss
server: amadeus",,3 - Medium,YES,,,,Codebusters-PI-7.3,Codebusters-PI-23.3-1,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@d5aa3dff,,,,,,,,,,,,,,,,,,gmalarski(gmalarski),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@1fbb0dcf,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@5f411de3,,0,,,2023-06-22 10:57:21.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@d10e9,,,,,,,,,,"22/Jun/23 10:57 AM;gmalarski;Hello [~askarja] ,



The user can be redirected to the particular expense statement with SAML link version SAPTOD.

This is an extra chargeable feature done by Per KRISTOFFERSEN team. It also requires changes done on the client side.

 

Here you can find more details:

https://confluence.secure.ifao.net/pages/viewpage.action?pageId=340044294;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo Boss - small text correction in statementConfirmationNotification,CI-8805,480283,Expense Delivery,Communicate,CI,codebusters,software,mrohkamm,,,,,,askarja,askarja,14/Jun/23 5:40 PM,19/Jun/23 10:29 PM,05/Jul/23 1:20 PM,,21/Jun/23 12:00 AM,0,,,,,"Dear colleagues,

with https://jira.ifao.net/browse/CI-8536 the text of the statementConfirmationNotification was modified.
One small mistake happened, can you please correct it?

In front of the word ""Bitte"" there is a space that must be removed:

!image-2023-06-14-17-38-35-336.png|width=1166,height=385!  

Thank you in advance and best regards,

Annette

 ",,askarja,,,,,,,,,,,,,,,CI-8536,,,,,"14/Jun/23 5:38 PM;askarja;image-2023-06-14-17-38-35-336.png;https://jira.ifao.net/secure/attachment/201721/image-2023-06-14-17-38-35-336.png",,,,,,,,,,,,,,,,,,,6.0,,,,,,,2023-06-19 10:21:41.0,,,,,,,,,,,14/Jun/23 12:00 AM,,2-17567610783,,,,jtkacz(JIRAUSER17017),,Committed,,,,,Configure,jtkacz(JIRAUSER17017),jtkacz(JIRAUSER17017),jtkacz(JIRAUSER17017),,,,,,,Hugo Boss,,,,,,,,,,jtkacz,jtkacz(JIRAUSER17017),,Annette SKARJA,,Communicate / New,,,,,,,,,,,,,jtkacz(JIRAUSER17017),,,,,,,,jtkacz(JIRAUSER17017),,,,,,,,,,Productive System,,,,,,Wed Jun 14 17:40:19 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@432e0487,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-06-19 10:21:41.0,,,,,,,,,,,,,,,,"0|i20pql:ynzwu",,,,,,,,,,,,,,,,,,,,,Retention,,jtkacz(JIRAUSER17017),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"system: ama-de-hugoboss
server: amadeus
location: Hugo Boss AG, Metzingen (location ID215147876)",,3 - Medium,YES,,,,Codebusters-PI-7.3,,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@975b48dd,,,,,,,,,,,,,,,,,,jtkacz(JIRAUSER17017),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@cb1b50c,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@6a372b5d,,0,,,2023-06-19 10:21:41.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@7e209307,,,,,,,,,,"19/Jun/23 10:29 PM;askarja;Hi [~jtkacz] ,

customer is informed, I'm waiting for the feedback.

Cheers, Annette;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
