Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Due Date,Votes,Labels,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Duplicate),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (ART Sync Notes),Custom field (About),Custom field (Acceptance Criteria),Custom field (Activity),Custom field (Actual Business Value),Custom field (Actual Iteration),Custom field (Actual downtime),Custom field (Additional Information),Custom field (AeTM Migration Wave),Custom field (Affected Products),Custom field (Analyze and Design Date),Custom field (Application),Custom field (Approver),Custom field (Assignee Role),Custom field (Attached file with changes),Custom field (Automatic Transition),Custom field (Benefit Hypothesis),Custom field (Business Assumptions),Custom field (Business Case),Custom field (Business Justification),Custom field (Business need sign off criteria),Custom field (Case Creation Date),Custom field (Case Creation Date/Time),Custom field (Case Number/s),Custom field (Category of problem),Custom field (Client status),Custom field (Code Review Report),Custom field (Code Review by),Custom field (Commercial impact),Custom field (Commitment Level),Custom field (Committed revenues p.a.),Custom field (Competitive information),Custom field (Complexity),Custom field (Confidence Factor),Custom field (Configure),Custom field (Construct Auto Tests by),Custom field (Construct UI by),Custom field (Construct by),Custom field (Cost/risk points),Custom field (Current Situation),Custom field (CustomLogic),Custom field (Customer Points),Custom field (Customer complexity),Custom field (Customer priority),Custom field (Customer/s),Custom field (Customer/s),Custom field (Customer/s),Custom field (Customer/s),Custom field (Customer/s),Custom field (Customer/s),Custom field (Customer/s),Custom field (Customer/s),Custom field (Customer/s),Custom field (Customer/s),Custom field (Customer/s),Custom field (Customer/s),Custom field (DB Change included),Custom field (DT Number/s),Custom field (Date of First Response [CHART]),Custom field (Deadline SOR),Custom field (Decision),Custom field (Delivery Service Designer),Custom field (Dependency Details),Custom field (Description of potential side effects),Custom field (Design),Custom field (Developer),Custom field (Document by),Custom field (EMS Database Version/s),Custom field (Effective Assignee),Custom field (Effective Resolution),Custom field (Effective Status),Custom field (Environment types),Custom field (Epic),Custom field (Epic Color),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Escalation contact),Custom field (Executive Summary),Custom field (Expected Behavior),Custom field (Expected downtime),Custom field (Expense Database Version/s),Custom field (Expense pDef Findings),Custom field (Explain by),Custom field (External Expert),Custom field (Fallback procedure),Custom field (Feature Validation),Custom field (Feature Validation Result),Custom field (Feature Validation Test Set URL),Custom field (Findings),Custom field (Fix Priority),Custom field (Fix by),Custom field (General Information),Custom field (Help Role),Custom field (How was it solved?),Custom field (ITO Findings),Custom field (ITS Team Assigned),Custom field (Impact on booking volume),Custom field (Impacting customer implementation/rollout),Custom field (Implementation deadline),Custom field (Implementation phase),Custom field (Import),Custom field (Import),Custom field (Import),Custom field (Incident date/time),Custom field (Include in GFTP),Custom field (Initial Request Date by Customer),Custom field (Initially Created),Custom field (Installation Instructions),Custom field (Interest),Custom field (Investigating Methods),Custom field (Is planned),Custom field (Issue Links Overview),Custom field (Job Size (WSJF)),Custom field (Linked CR Parent),Custom field (Linked DTs),Custom field (MDs spend),Custom field (Maintenance DT),Custom field (Mandate points),Custom field (Meeting Notes),Custom field (Memory),Custom field (Mobile Findings),Custom field (Notes),Custom field (OLD Agile Release Train (ART)),Custom field (Original story points),Custom field (PCI-DSS Reviews),Custom field (PCI-DSS related),Custom field (PDef Transition),Custom field (PSD document),Custom field (Parent Key),Custom field (Parent Link),Custom field (Password (test system)),Custom field (Performance risk),Custom field (Personal Notes),Custom field (Planned Business Value),Custom field (Planned Iteration),Custom field (Prepared Date),Custom field (Prio Ranking),Custom field (Priority Index),Custom field (ProdDef Size),Custom field (Product),Custom field (Product Definition),Custom field (Product Manager),Custom field (Product Value),Custom field (Product value points),Custom field (Project Manager),Custom field (Proposed Corrective Actions),Custom field (Proposed Solution),Custom field (Proposed suggestion),Custom field (Public bug information),Custom field (QA Size),Custom field (Quality Assurance),Custom field (Rank),Custom field (Reason to Reopen),Custom field (Reason to Suspend),Custom field (Regression Test Case URL),Custom field (Rejection reason),Custom field (Release Date),Custom field (Release Management Findings),Custom field (Release Note Required),Custom field (Release Notes),Custom field (Release Project Management Findings),Custom field (Remaining Story Points),Custom field (Reported Date),Custom field (Request),Custom field (Request Type),Custom field (Requested Date),Custom field (Requested For Quarter),Custom field (Required Skill Level),Custom field (Resources),Custom field (Responsive Design),Custom field (Restart Category),Custom field (Restart Type),Custom field (Retention or Growth (WSJF)),Custom field (Review Date),Custom field (Review by),Custom field (Risk Assessment),Custom field (Risk Assessment Description),Custom field (Risk Reduction/Opportunity (WSJF)),Custom field (Risk Reduction/Opportunity explanation),Custom field (Risks),Custom field (Root Cause),Custom field (SAFe Epic Type),Custom field (SAFe Feature Type),Custom field (SLA Status Report),Custom field (SO ID – Description),Custom field (SOR document),Custom field (Security/PCI Compliance Decision),Custom field (Server : System : Location : Division),Custom field (Session),Custom field (Severity),Custom field (Showstopper (WSJF)),Custom field (Showstopper explanation),Custom field (Size),Custom field (Slot time frame),Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Start Date),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Steps to reproduce),Custom field (Story Points),Custom field (Story Points Estimation),Custom field (Story Type),Custom field (Strategic customer),Custom field (Strategic customer points),Custom field (Subtask Overview),Custom field (Super Epic),Custom field (Support from FT),Custom field (Support task assignee),Custom field (Suspended),Custom field (System),Custom field (System Analyst),Custom field (T-Shirt sized estimation),Custom field (TMS location/division affected),Custom field (Target end),Custom field (Target end),Custom field (Target start),Custom field (Target start),Custom field (Team),Custom field (Test Case URL),Custom field (Test Procedure),Custom field (Test Run URL),Custom field (Test Set URL),Custom field (Test by),Custom field (Testing and Validation),Custom field (Time Criticality (WSJF)),Custom field (Time Criticality explanation),Custom field (Timeline),Custom field (Timer),Custom field (Topic),Custom field (Total Booking Volume p.a.),Custom field (Total Contract Value),Custom field (Total Expense Volume p.a.),Custom field (Total Points),Custom field (Total points incl. OOM),Custom field (Travel Dev Findings),Custom field (Travel Maintenance Findings),Custom field (Travel QA Findings),Custom field (Travel QA Responsible),Custom field (Travel cSOL Findings),Custom field (Travel pDef Findings),Custom field (Type of Expense Delivery Task),Custom field (Type of Request),Custom field (Type of Script),Custom field (URL),Custom field (UX Analyst),Custom field (UX Guidelines),Custom field (UX Instructions),Custom field (UX Researcher),Custom field (UX Size),Custom field (UX Story Ranking),Custom field (UX Visual Designer),Custom field (UX Writer),Custom field (UXR Deliverables),Custom field (UXR Personas),Custom field (UXW RTM Code),Custom field (Unique users involved),Custom field (User Name (test system)),Custom field (User-business Value (WSJF)),Custom field (User-business Value explanation),Custom field (Validation),Custom field (Verification Date),Custom field (WSJF Total),Custom field (What can be done to avoid it in future?),Custom field (What happened?),Custom field (When did it happen?),Custom field (When was it solved?),Custom field (Which customers are affected?),Custom field (arctic Dev Findings),Custom field (arctic ProdDef),Custom field (arctic QA Findings),Custom field (cytric Stability Findings),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment
Car Software Org: deleting checkbox from the statement,CI-8294,454905,Expense Delivery,Communicate,CI,codebusters,software,mrohkamm,,,,,,mmaciejczyk,mmaciejczyk,10/Mar/23 11:19 AM,30/Mar/23 11:37 AM,05/Jul/23 10:56 AM,,17/Mar/23 12:00 AM,0,,,,,,"Dear Team,

I hope you do well!

 

Could I kindly ask you to delete the checkbox that appears in the statement? 

!image-2023-03-10-11-15-21-128.png!

Thank you in advance!

 

Best regards,

Milosz",,segener,,,,,,,,,,,0,780,,,,,,,,,,,,,,,,"10/Mar/23 11:15 AM;mmaciejczyk;image-2023-03-10-11-15-21-128.png;https://jira.ifao.net/secure/attachment/187550/image-2023-03-10-11-15-21-128.png",,,,,,,,,,,,,,,,,,,16.0,,,,,,,2023-03-27 12:41:12.0,,,,,,,,,,,10/Mar/23 12:00 AM,,2-17270350793,,,,mmaciejczyk(JIRAUSER17912),,Committed,,,,,Configure,mmaciejczyk(JIRAUSER17912),mmaciejczyk(JIRAUSER17912),mmaciejczyk(JIRAUSER17912),,,,,,,VW,,,,,,,,,,,,,,2023-03-13 14:44:01.078,,,,,,,ahrycenko,mmaciejczyk(JIRAUSER17912),,Milosz MACIEJCZYK (contractor),,Communicate / New,,,,,,,,,,,,,mmaciejczyk(JIRAUSER17912),,,,,,,,mmaciejczyk(JIRAUSER17912),,,,,,,,,,Productive System,Test System,,,,,Fri Mar 10 11:19:30 CET 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-03-27 12:41:12.0,,,,,,,,,,,,,,,,"0|i1ycbx:u",,,,,,,,,,,,,,,,,,,,,Retention,,mmaciejczyk(JIRAUSER17912),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"travel:Volkswagen-CSO
ALL",,3 - Medium,YES,,,,Codebusters-PI-6.4,,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@591aba8a,,,,,,,,,,,,,,,,,,mmaciejczyk(JIRAUSER17912),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@11b95453,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@145ced76,,0,,,2023-03-27 12:41:12.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@598f1562,,,,,,,,,,"13/Mar/23 2:44 PM;ahrycenko;No Customer Test System, added changes to test location prod.

Waiting for merge to prod;;;","14/Mar/23 12:16 PM;mmaciejczyk;Dear [~ahrycenko] 

I have successfully tested BALI in German language and the checkbox disappeared.

You can proceed with PROD.

 

Thank you in advance!

 

Kind regards,

Milosz;;;","16/Mar/23 12:49 PM;mmaciejczyk;Dear [~ahrycenko] 

I have successfully tested on PROD (as the customer has no STAGING) and the checkbox has disappeared.

Thank you in advance!

 

Kind regards,

Milosz

 

 ;;;","17/Mar/23 12:23 PM;ahrycenko;To Milosz MACIEJCZYK in null role in CI-10235686
Ticket need to be configured again.

I need date from where changes will be applied.;;;","17/Mar/23 12:55 PM;mmaciejczyk;Hello [~ahrycenko] 

I deeply apologize, forget to put it: {{+Effective start date:+  *{{10-03-2023}}*}}

 

Thank you in advance!

 

Kind regards,

Milosz;;;","21/Mar/23 3:27 PM;mmaciejczyk;Dear [~ahrycenko] 

Yes, please.

Kind regards,

Milosz;;;","27/Mar/23 12:41 PM;mmaciejczyk;Dear [~ahrycenko] 

Everything seems to work.

Thank you!;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allianz - Stuck export 542773 10.03.2023 at 03:00,CI-8291,454824,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,ssanz,ssanz,10/Mar/23 8:15 AM,16/Mar/23 2:06 PM,05/Jul/23 10:56 AM,16/Mar/23 2:06 PM,10/Mar/23 12:00 AM,0,escalated,TOP_Customer,,,,"Dear Team,

This CI is related the CI-8273.

The export 542773 run tonight 10.03.2023 at 03:00  is still in Processing.

Please could you fixed the script?

Failed to create the accounting file for export request with id 542773 due to javascript exception

Process ID 112410955

And the JS Error:

!image-2023-03-10-08-13-30-147.png|width=469,height=88!

Here is the Kibana: [https://es.secure.ifao.net/s/expense/app/kibana#/discover?_g=(refreshInterval:(pause:!t,value:0),time:(from:'2023-03-09T23:00:00.000Z',mode:absolute,to:'2023-03-10T22:59:59.999Z'))&_a=(columns:!(message,contextMap.ServerName),filters:!(('$state':(store:appState),meta:(alias:!n,disabled:!t,index:'150441b0-d7ac-11ec-942a-0be4afe7c17e',key:contextMap.ServerName,negate:!f,params:(query:VegasAmadeus,type:phrase),type:phrase,value:VegasAmadeus),query:(match:(contextMap.ServerName:(query:VegasAmadeus,type:phrase))))),index:'150441b0-d7ac-11ec-942a-0be4afe7c17e',interval:auto,query:(language:lucene,query:'112410955'),sort:!(contextMap.Timestamp,desc))|https://es.secure.ifao.net/s/expense/app/kibana#/discover?_g=(refreshInterval:(pause:!t,value:0),time:(from:%272023-03-09T23:00:00.000Z%27,mode:absolute,to:%272023-03-10T22:59:59.999Z%27))&_a=(columns:!(message,contextMap.ServerName),filters:!((%27$state%27:(store:appState),meta:(alias:!n,disabled:!t,index:%27150441b0-d7ac-11ec-942a-0be4afe7c17e%27,key:contextMap.ServerName,negate:!f,params:(query:VegasAmadeus,type:phrase),type:phrase,value:VegasAmadeus),query:(match:(contextMap.ServerName:(query:VegasAmadeus,type:phrase))))),index:%27150441b0-d7ac-11ec-942a-0be4afe7c17e%27,interval:auto,query:(language:lucene,query:%27112410955%27),sort:!(contextMap.Timestamp,desc))]

Thank you.

Best regards,

Sandra",,fraphose,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/Mar/23 8:13 AM;ssanz;image-2023-03-10-08-13-08-982.png;https://jira.ifao.net/secure/attachment/187491/image-2023-03-10-08-13-08-982.png","10/Mar/23 8:13 AM;ssanz;image-2023-03-10-08-13-30-147.png;https://jira.ifao.net/secure/attachment/187490/image-2023-03-10-08-13-30-147.png",,,,,,,,,,,,,,,,,,7.0,,,,,,,2023-03-16 14:06:44.0,,,,,,,,,,,14/Feb/23 12:00 AM,,2-17191099333,,,,ssanz(ssanz),,Committed,,,,,Configure,ssanz(ssanz),ssanz(ssanz),ssanz(ssanz),,,,,,,Allianz,,,,,,,,,,,,,,,,,,,,,mstaszek,ssanz(ssanz),,,,Closed,,,,,,,,,,,,,ssanz(ssanz),,,,,,,,ssanz(ssanz),,,,,,,,,,Productive System,,,,,,Fri Mar 10 08:15:48 CET 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-03-16 14:06:44.0,,,,,,,,,,,,,,,,"0|i1yv7j:",,,,,,,,,,,,,,,,,,,,,Retention,,ssanz(ssanz),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"Server: amadeus
System: ama-de-allianz
Locations: ABV AD",,2 - Serious,YES,,,,Codebusters-PI-6.4,,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,ssanz(ssanz),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@76e6d777,,,,,,,,,Incident Request (IR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@70ce55ab,,0,,,2023-03-16 14:06:44.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@2b2d1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INEOS - Singapore Location/Per Diem should not be calculated,CI-8289,454808,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,yutaka.yasumi,yutaka.yasumi,10/Mar/23 7:21 AM,03/Apr/23 1:18 AM,05/Jul/23 10:56 AM,03/Apr/23 1:18 AM,13/Mar/23 12:00 AM,0,,,,,,"Hello team,

I requested that CI-6736 not calculated Per diem. It worked until recently, but it's calculating the per diem now.
Could you please adjust this to should not be calculated the Per dim.

If it is difficult to adjust per diem logic with custom logic, please set all per diem values for each country to ""0"".

!image-2023-03-10-15-18-25-628.png|width=598,height=554!

Best regards,
Yutaka",,,,,,,,,,,,,,,,,,,,,,,CI-6736,,,,,,,"10/Mar/23 7:18 AM;yutaka.yasumi;image-2023-03-10-15-18-25-628.png;https://jira.ifao.net/secure/attachment/187484/image-2023-03-10-15-18-25-628.png",,,,,,,,,,,,,,,,,,,7.0,,,,,,,2023-04-03 01:18:08.0,,,,,,,,,,,,,2-17268980793,,,,yutaka.yasumi(JIRAUSER18676),,Committed,,,,,Configure,yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),,,,,,,Ineos,,,,,,,,,,,,,,2023-03-13 19:56:53.03,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,Closed,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,,,Productive System,,,,,,Fri Mar 10 07:21:23 CET 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@17127442,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-04-03 01:18:08.0,,,,,,,,,,,,,,,,"0|i1ycbx:l",,,,,,,,,,,,,,,,,,,,,Retention,,yutaka.yasumi(JIRAUSER18676),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"APAC / ama-sg-ineosstyrolution
Location: SG",,3 - Medium Urgent,YES,,,,Codebusters-PI-6.4,,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@53690bcb,,,,,,,,,Incident Request (IR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@7d261404,,0,,,2023-04-03 01:18:08.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@1961fbf3,,,,,,,,,,"13/Mar/23 7:56 PM;mdevries;Hello Yutaka san! Should we change the 0 per diems for all servers directly or first for Bali and Staging for testing reasons? Thank you!;;;","14/Mar/23 12:46 AM;yutaka.yasumi;[~devries] 
Hello Matthias san,
They mentioned to me than Per diem is not required so all systems can be updated at the same time.;;;","03/Apr/23 1:18 AM;yutaka.yasumi;From CI-10235264
Thank you;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Continental - update mileage value,CI-8286,454791,Expense Delivery,Closed,CI,codebusters,software,mrohkamm,,,,Done,,yutaka.yasumi,yutaka.yasumi,10/Mar/23 1:33 AM,15/May/23 5:50 AM,05/Jul/23 10:56 AM,15/May/23 5:50 AM,17/Mar/23 12:00 AM,0,,,,,,"Hello team,

Could you please udapte the mileage value.

Cutoff: 01APR2023
20230101-20230401
20230401-99999999

Private: 0.52 to 0.57
Private car 2: 0.19 to 0.21
{code:java}
ALL~expense.absence.vehicleUsage.motorcar~Pkw~Private car~0.57~0~-1~-1
ALL~expense.absence.vehicleUsage.motorcar2~Pkw 2~Private car 2~0.21~0~-1~-1 {code}
Best regards,
Yutaka

 ",,fraphose,mwituszynski,,,,,,,,,,,,,,,,,,,,,,,,,,,"15/Mar/23 12:19 AM;yutaka.yasumi;image-2023-03-15-08-19-04-041.png;https://jira.ifao.net/secure/attachment/188541/image-2023-03-15-08-19-04-041.png",,,,,,,,,,,,,,,,,,,11.0,,,,,,,2023-05-15 05:50:07.0,,,,,,,,,,,10/Mar/23 12:00 AM,,2-17261185423,,,,yutaka.yasumi(JIRAUSER18676),,Committed,,,,,Configure,yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),yutaka.yasumi(JIRAUSER18676),,,,,,,Continental,,,,,,,,,,,,,,2023-03-30 11:00:15.625,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,Closed,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,yutaka.yasumi(JIRAUSER18676),,,,,,,,,,Customer Test System,Productive System,Test System,,,,Fri Mar 10 01:33:17 CET 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-05-15 05:50:07.0,,,,,,,,,,,,,,,,"0|i1ycbx:c",,,,,,,,,,,,,,,,,,,,,Retention,,yutaka.yasumi(JIRAUSER18676),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"Amadeus / ama-de-continantal
Location: All FR",,3 - Medium,YES,,,,Codebusters-PI-6.4,Codebusters-PI-7.1,Codebusters-PI-7.2,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@14b17802,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@6761d221,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@f9b1506,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@a52aee8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@153cb6c8,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7ca59e94,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@2bc18723,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@347b495d,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@440123ec,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@140044c6,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@0,,,,,,,,,,,,,,,,,,yutaka.yasumi(JIRAUSER18676),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@7abebdc3,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@7ecc32e8,,0,,,2023-05-15 05:50:07.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@3190c472,,,,,,,,,,"15/Mar/23 12:18 AM;yutaka.yasumi;From CI-10235332
Bali is ok!
Please deploy it to staging

!image-2023-03-15-08-19-04-041.png|width=509,height=238!;;;","30/Mar/23 11:00 AM;kgostynska;Hello [~ahrycenko] !

Test on staging passed. We asked the customer to test it. Please, wait with implementation to production until customer's confirmation.

BR
Karolina;;;","03/Apr/23 1:51 PM;ahrycenko;To Yutaka YASUMI in null role in CI-10236806
When can we start prod deploy?;;;","04/Apr/23 12:40 AM;yutaka.yasumi;From CI-10236806
Cutoff: 01APR2023
20230101-20230401
20230401-99999999;;;","06/Apr/23 1:46 AM;yutaka.yasumi;[~ahrycenko] 
Hello Adam san,
Due to the delay in our implementation, the customer has requested to start the cutoff day for this change in May.
Im very sorry.
Please update the cutoff date.
Cutoff: 01MAY2023
20230101-20230501
20230501-99999999;;;","15/May/23 5:50 AM;yutaka.yasumi;From CI-10238747
Thank you;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
