Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Due Date,Votes,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (ART Sync Notes),Custom field (About),Custom field (Acceptance Criteria),Custom field (Activity),Custom field (Actual Business Value),Custom field (Actual Iteration),Custom field (Actual downtime),Custom field (Additional Information),Custom field (AeTM Migration Wave),Custom field (Affected Products),Custom field (Analyze and Design Date),Custom field (Application),Custom field (Approver),Custom field (Assignee Role),Custom field (Attached file with changes),Custom field (Automatic Transition),Custom field (Benefit Hypothesis),Custom field (Business Assumptions),Custom field (Business Case),Custom field (Business Justification),Custom field (Business need sign off criteria),Custom field (Case Creation Date),Custom field (Case Creation Date/Time),Custom field (Case Number/s),Custom field (Category of problem),Custom field (Client status),Custom field (Code Review Report),Custom field (Code Review by),Custom field (Commercial impact),Custom field (Commitment Level),Custom field (Committed revenues p.a.),Custom field (Competitive information),Custom field (Complexity),Custom field (Confidence Factor),Custom field (Configure),Custom field (Construct Auto Tests by),Custom field (Construct UI by),Custom field (Construct by),Custom field (Cost/risk points),Custom field (Current Situation),Custom field (CustomLogic),Custom field (Customer Points),Custom field (Customer complexity),Custom field (Customer priority),Custom field (Customer/s),Custom field (DB Change included),Custom field (DT Number/s),Custom field (Date of First Response [CHART]),Custom field (Deadline SOR),Custom field (Decision),Custom field (Delivery Service Designer),Custom field (Dependency Details),Custom field (Description of potential side effects),Custom field (Design),Custom field (Developer),Custom field (Document by),Custom field (EMS Database Version/s),Custom field (Effective Assignee),Custom field (Effective Resolution),Custom field (Effective Status),Custom field (Environment types),Custom field (Epic),Custom field (Epic Color),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Escalation contact),Custom field (Executive Summary),Custom field (Expected Behavior),Custom field (Expected downtime),Custom field (Expense Database Version/s),Custom field (Expense pDef Findings),Custom field (Explain by),Custom field (External Expert),Custom field (Fallback procedure),Custom field (Feature Validation),Custom field (Feature Validation Result),Custom field (Feature Validation Test Set URL),Custom field (Findings),Custom field (Fix Priority),Custom field (Fix by),Custom field (General Information),Custom field (Help Role),Custom field (How was it solved?),Custom field (ITO Findings),Custom field (ITS Team Assigned),Custom field (Impact on booking volume),Custom field (Impacting customer implementation/rollout),Custom field (Implementation deadline),Custom field (Implementation phase),Custom field (Import),Custom field (Import),Custom field (Import),Custom field (Incident date/time),Custom field (Include in GFTP),Custom field (Initial Request Date by Customer),Custom field (Initially Created),Custom field (Installation Instructions),Custom field (Interest),Custom field (Investigating Methods),Custom field (Is planned),Custom field (Issue Links Overview),Custom field (Job Size (WSJF)),Custom field (Linked CR Parent),Custom field (Linked DTs),Custom field (MDs spend),Custom field (Maintenance DT),Custom field (Mandate points),Custom field (Meeting Notes),Custom field (Memory),Custom field (Mobile Findings),Custom field (Notes),Custom field (OLD Agile Release Train (ART)),Custom field (Original story points),Custom field (PCI-DSS Reviews),Custom field (PCI-DSS related),Custom field (PDef Transition),Custom field (PSD document),Custom field (Parent Key),Custom field (Parent Link),Custom field (Password (test system)),Custom field (Performance risk),Custom field (Personal Notes),Custom field (Planned Business Value),Custom field (Planned Iteration),Custom field (Prepared Date),Custom field (Prio Ranking),Custom field (Priority Index),Custom field (ProdDef Size),Custom field (Product),Custom field (Product Definition),Custom field (Product Manager),Custom field (Product Value),Custom field (Product value points),Custom field (Project Manager),Custom field (Proposed Corrective Actions),Custom field (Proposed Solution),Custom field (Proposed suggestion),Custom field (Public bug information),Custom field (QA Size),Custom field (Quality Assurance),Custom field (Rank),Custom field (Reason to Reopen),Custom field (Reason to Suspend),Custom field (Regression Test Case URL),Custom field (Rejection reason),Custom field (Release Date),Custom field (Release Management Findings),Custom field (Release Note Required),Custom field (Release Notes),Custom field (Release Project Management Findings),Custom field (Remaining Story Points),Custom field (Reported Date),Custom field (Request),Custom field (Request Type),Custom field (Requested Date),Custom field (Requested For Quarter),Custom field (Required Skill Level),Custom field (Resources),Custom field (Responsive Design),Custom field (Restart Category),Custom field (Restart Type),Custom field (Retention or Growth (WSJF)),Custom field (Review Date),Custom field (Review by),Custom field (Risk Assessment),Custom field (Risk Assessment Description),Custom field (Risk Reduction/Opportunity (WSJF)),Custom field (Risk Reduction/Opportunity explanation),Custom field (Risks),Custom field (Root Cause),Custom field (SAFe Epic Type),Custom field (SAFe Feature Type),Custom field (SLA Status Report),Custom field (SO ID – Description),Custom field (SOR document),Custom field (Security/PCI Compliance Decision),Custom field (Server : System : Location : Division),Custom field (Session),Custom field (Severity),Custom field (Showstopper (WSJF)),Custom field (Showstopper explanation),Custom field (Size),Custom field (Slot time frame),Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Start Date),Custom field (Status Information),Custom field (Status Information),Custom field (Status Information),Custom field (Steps to reproduce),Custom field (Story Points),Custom field (Story Points Estimation),Custom field (Story Type),Custom field (Strategic customer),Custom field (Strategic customer points),Custom field (Subtask Overview),Custom field (Super Epic),Custom field (Support from FT),Custom field (Support task assignee),Custom field (Suspended),Custom field (System),Custom field (System Analyst),Custom field (T-Shirt sized estimation),Custom field (TMS location/division affected),Custom field (Target end),Custom field (Target end),Custom field (Target start),Custom field (Target start),Custom field (Team),Custom field (Test Case URL),Custom field (Test Procedure),Custom field (Test Run URL),Custom field (Test Set URL),Custom field (Test by),Custom field (Testing and Validation),Custom field (Time Criticality (WSJF)),Custom field (Time Criticality explanation),Custom field (Timeline),Custom field (Timer),Custom field (Topic),Custom field (Total Booking Volume p.a.),Custom field (Total Contract Value),Custom field (Total Expense Volume p.a.),Custom field (Total Points),Custom field (Total points incl. OOM),Custom field (Travel Dev Findings),Custom field (Travel Maintenance Findings),Custom field (Travel QA Findings),Custom field (Travel QA Responsible),Custom field (Travel cSOL Findings),Custom field (Travel pDef Findings),Custom field (Type of Expense Delivery Task),Custom field (Type of Request),Custom field (Type of Script),Custom field (URL),Custom field (UX Analyst),Custom field (UX Guidelines),Custom field (UX Instructions),Custom field (UX Researcher),Custom field (UX Size),Custom field (UX Story Ranking),Custom field (UX Visual Designer),Custom field (UX Writer),Custom field (UXR Deliverables),Custom field (UXR Personas),Custom field (UXW RTM Code),Custom field (Unique users involved),Custom field (User Name (test system)),Custom field (User-business Value (WSJF)),Custom field (User-business Value explanation),Custom field (Validation),Custom field (Verification Date),Custom field (WSJF Total),Custom field (What can be done to avoid it in future?),Custom field (What happened?),Custom field (When did it happen?),Custom field (When was it solved?),Custom field (Which customers are affected?),Custom field (arctic Dev Findings),Custom field (arctic ProdDef),Custom field (arctic QA Findings),Custom field (cytric Stability Findings),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment
Numiga - Create numiga-master template for FR,CI-8810,481221,Expense Delivery,Review,CI,codebusters,software,mrohkamm,,,,,,alejandro.ruizrobles,alejandro.ruizrobles,16/Jun/23 2:33 PM,20/Jun/23 10:34 AM,20/Jun/23 3:07 PM,,26/Jun/23 12:00 AM,0,Partners,,,,"System: numiga-master-fr ; numiga-master-fr-test

Hello team,

We need to create a numiga master template based on the current ERS. I need your support for the VEGAS part. EMS configuration will be done by me.

*Receipts (available and default VAT in ERS)*
|*VEGAS code*|*Receipt (EN)*|*Receipt (FR)*|*Business entertainment*|
|ticket.flight|Flight|Vol| |
|fee|Credit card fee|Frais de carte bancaire| |
|hotel|Hotel|Hôtel| |
|other|Other expenses|Autres frais| |
|*NEW*|Other flight expenses and/or luggage expenses|Autres frais liés au vol ou aux bagages| |
|ticket.mainline|Train|Train| |
|car.rental|Rental car|Voiture de location| |
|entertainment|Entertainment expenses|Frais de divertissement|Yes|
|numiga.subsistance|Subsistence costs|Frais de séjour| |
|numiga.conference|Conference fees|Frais de conférence| |
|numiga.entrance|Entrance|Entrée| |
|numiga.ticket.ferry|Ferry|Ferry| |
|ticket.local|Public transport|Transports public| |
|numiga.material.office|Office materials|Matériel de bureau| |
|car.parking|Parking fee|Frais de stationnement| |
|numiga.car.fuel|Petrol / Fuel|Essence/carburant| |
|numiga.telephone|Telephone|Téléphone| |
|numiga.postage|Postage|Frais de courrier | |
|*NEW*|Gifts|Cadeaux| |
|car.taxi|Taxi|Taxi| |
|numiga.car.toll|Toll|Péage| |
|entertainment.employees|Entertainment expenses with employees|Frais de divertissment avec les employés|Yes|
|numiga.bahncard|Rail card|Carte ferroviaire| |
|numiga.banking.fee|Bank fee|Frais bancaires| |
|numiga.subsistance.breakfast|Breakfast (foreign)|Petit-déjeuner (étranger)| |
|numiga.servicecharge|Fee (Numiga)|Frais (Numiga)| |
|numiga.fee|Fee (travel agency)|Frais (Travel Agency)| |
|numiga.hotel.breakfast|Hotel breakfast|Petit-déjeuner à l'hôtel| |
|numiga.rent|Rent|Louer| |
|numiga.car.rental.fuel|Rental car fuel|Carburant de voiture de location| |
|numiga.car.rental.accident|Rental car accident|Accident de voiture de location| |
|numiga.car.rental.insurance|Rental car insurance|Assurance voiture de location| |
|numiga.parking.own|Parking own car|Parking voiture privé| |
|numiga.cleaning|Cleaning Expenses|Frais de nettoyage| |
|numiga.fee.participant|Participation fee|Frais de participation| |
|numiga.visa|Visa costs|Frais de visa| |
|numiga.advancePayment|Advance payment|Paiements avancés| |

All the receipts are available in numiga-master-test (staging) or numiga-master (BALI) so we only need to copy/paste and change the translations and add two new receipts.

*Tax rates*

They are in the ERS.

*Itinerary section*

It will be done by me using the EMS

*Free Data Fields*

Please, ping me for this topic because the main ones should be as numiga-master + we need to add the FR DFD for the mileage
|FDF Name - 1st language|FDF Name - 2nd language|FDF type|Values if FDF type = List - 1st language|Values if FDF type = List - 2nd language|Mandatory|Source|Position in UI|Selected receipts only (please specify)|Roles (""Edit"" includes ""See""|Where should the FDF be visible?|TMS Code (filled by Amadeus)|
|Traveller|Arranger|Approver|Auditor|Accountant|Administrator|UI|PDF report|Export file|
|Trip number|Numero de voyage|Text| | |No|Booking|Expense Statement| |Edit|Edit|See|Edit|See|See|Visible|Visible|Visible| |
|Cost Center|Centre de Coût|Text| | |Yes|Booking or profile (depending on where the info is present)|Expense Statement| |Edit|Edit|See|Edit|See|See|Visible|Visible|Visible|Cost_Center|
|Employee Number|Numero d'employé|Text| | |Yes|Booking or profile (depending on where the info is present)|Expense Statement| |Edit|Edit|See|Edit|See|See|Visible|Visible|Visible|Employee_Number|
|Department|Departement|Text| | |No|Booking or profile (depending on where the info is present)|Expense Statement| |Edit|Edit|See|Edit|See|See|Visible|Not visible|Visible|Department|
|Ordre de mission|Order Number|Text| | |No|Booking or profile (depending on where the info is present)|Expense Statement| |Edit|Edit|See|Edit|See|See|Visible|Not visible|Visible|Order_Number|
|Numero de projet|Project Number|Text| | |No|Booking or profile (depending on where the info is present)|Expense Statement| |Edit|Edit|See|Edit|See|See|Visible|Not visible|Visible|Project_Number|
|Employee group|Groupe d'employé|Text| | |No|Booking or profile (depending on where the info is present)|Expense Statement| |See|See|See|Edit|See|See|Visible|Not visible|Visible|Employee_Group|
|Trip purpose|Motif du déplacement|Text| | |Yes|Booking|Expense Statement| |Edit|Edit|See|Edit|See|See|Visible|Not visible|Visible|Trip purpose|
|Base Mileage|Kilométrage de base|Text| | |No|User profile|Expense Statement| |Sehen + Suchen|Sehen + Suchen|Sehen + Suchen|Sehen + Suchen|Sehen + Suchen|Sehen + Suchen|Visible|Not visible|Visible|Base Mileage|
|Already submitted mileage|Kilométrage déjà soumis|Text| | |No| |Daily allowance level|Mileage section|See|See|See|See|See|See|Visible|Not visible|Visible| |
|Total nights spent|Nombre de nuits|Text| | |No| |Receipt type level|Hotel / Hotel breakfast|Edit|Edit|See|Edit|See|See|Visible|Not visible|Visible| |

For the following topics, copy and paste from numiga-master:
 * Export file
 * DFDs (like mileage map, TPA reason, etc.)
 * System text file configuration is like numiga-master

Thank you!

Alejandro",,,,,,,,,,,,,,,,,,,,"16/Jun/23 2:15 PM;alejandro.ruizrobles;Numiga_Master_France_ERS.xlsx;https://jira.ifao.net/secure/attachment/202063/Numiga_Master_France_ERS.xlsx",,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,16/Jun/23 12:00 AM,,2-17572041893,,,,,,Committed,,,,,Configure,,,,,,,,,,Numiga,,,,,,,,,,,,,Unassigned,,Review / New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Customer Test System,Test System,,,,,Fri Jun 16 14:33:48 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i20pql:ynzxw9",,,,,,,,,,,,,,,,,,,,,Retention,,,,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"Server: BALI ; staging
System: numiga-master-fr ; numiga-master-fr-test
",,3 - Medium,YES,,,,Codebusters-PI-23.3-1,,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@5b54c6fe,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7a3a17bc,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@5e79c8d9,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@1006f321,,,,,,,,,,,,,,,,,,,,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@7955dfb3,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@344023ad,,0,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@7e915f7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen CSO- Estimation ED for link to statement in Approval Request Notifcation,CI-8809,480772,Expense Delivery,Review,CI,codebusters,software,mrohkamm,,,,,,askarja,askarja,15/Jun/23 8:43 PM,20/Jun/23 10:25 AM,20/Jun/23 3:07 PM,,22/Jun/23 12:00 AM,0,estimation,,,,"Dear colleagues,

not sure if this request must be forwarded to Per Kristoffersens team:

customer is asking for an estimation of ED / costs

for implementation of the direct link to the statement in the +Approval Request Notifcation+

Thank you in advance for your support and best regards,

Annette",,askarja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,04/May/23 12:00 AM,,2-17439757213,,,,,,Committed,,,,,Configure,,,,,,,,,,VW,,,,,,,,,,,,,Unassigned,,Review / New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Productive System,,,,,,Thu Jun 15 20:43:16 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i20pql:ynzxw",,,,,,,,,,,,,,,,,,,,,Retention,,,,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"server:  travel
system: volkswagen-CSO",,3 - Medium,YES,,,,Codebusters-PI-7.3,Codebusters-PI-23.3-1,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@5b54c6fe,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7a3a17bc,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@5e79c8d9,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@b68a83,,,,,,,,,,,,,,,,,,,,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@73425c17,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@70599d0b,,0,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@1e12ec21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VW-CSO: please adapt per diem deduction for 3 month rule,CI-8808,480770,Expense Delivery,Review,CI,codebusters,software,mrohkamm,,,,,,askarja,askarja,15/Jun/23 7:52 PM,20/Jun/23 10:25 AM,20/Jun/23 3:07 PM,,22/Jun/23 12:00 AM,0,TOP_Customer,,,,"Dear colleagues, 

with https://jira.ifao.net/browse/CI-8555 (vw-cso: activate 3 month rule) the automatic recognition of the 3-M rule was implemented for the system +With the following configuration:+
 - the first three months tax-free
 - and after the expiry of the tax-free three months taxable should be paid to the employee, for the same business trip location. Wage type: Employee = non-self-employed work according to § 19 Income Tax Act

*{color:#ff0000}Now the customer is asking for a modification for the meal deduction when the 3-M rule applies{color}*
 # {color:#172b4d}first on Bali{color}
 # {color:#172b4d}then on test location on prod:
!image-2023-06-15-19-52-19-715.png!{color}
 # {color:#172b4d}then on production{color}

*{color:#ff0000}Current situation:{color}* 

the breakfast that is paid by company with the hotel bill is not deducted from the (taxable) per diems when the 3-M rule applies:

!image-2023-06-15-19-43-08-234.png|width=531,height=590!

 

 

*{color:#ff0000}Should be:{color}*

*{color:#ff0000}all meals paid by company must be deducted also when 3-M rule applies{color}*

*{color:#ff0000}!image-2023-06-15-19-47-16-186.png|width=566,height=401!{color}*

*{color:#ff0000}!image-2023-06-15-19-48-00-420.png|width=457,height=182!{color}*

 

 ",,askarja,,,,,,,,,,,,,,,,,,"15/Jun/23 7:43 PM;askarja;image-2023-06-15-19-43-08-234.png;https://jira.ifao.net/secure/attachment/201884/image-2023-06-15-19-43-08-234.png","15/Jun/23 7:47 PM;askarja;image-2023-06-15-19-47-16-186.png;https://jira.ifao.net/secure/attachment/201883/image-2023-06-15-19-47-16-186.png","15/Jun/23 7:48 PM;askarja;image-2023-06-15-19-48-00-420.png;https://jira.ifao.net/secure/attachment/201882/image-2023-06-15-19-48-00-420.png","15/Jun/23 7:52 PM;askarja;image-2023-06-15-19-52-19-715.png;https://jira.ifao.net/secure/attachment/201881/image-2023-06-15-19-52-19-715.png",,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,07/Jun/23 12:00 AM,,2-17545788743,,,,,,Committed,,,,,Configure,,,,,,,,,,VW,,,,,,,,,,,,,Unassigned,,Review / New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Productive System,Test System,,,,,Thu Jun 15 19:52:33 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i20pql:ynzxr",,,,,,,,,,,,,,,,,,,,,Retention,,,,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"server:     Travel
system:   volkswagen-CSO
locations:  first test location
                 then for all locations on prod",,3 - Medium,YES,,,,Codebusters-PI-7.3,Codebusters-PI-23.3-1,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@5b54c6fe,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7a3a17bc,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@5e79c8d9,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@fffcc3ce,,,,,,,,,,,,,,,,,,,,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@7520b120,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@3af42597,,0,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@11aaba26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Numiga LCC - Create (copy/paste) a new system,CI-8807,480768,Expense Delivery,Import to Test,CI,codebusters,software,mrohkamm,,,,,,alejandro.ruizrobles,alejandro.ruizrobles,15/Jun/23 6:38 PM,20/Jun/23 3:01 PM,20/Jun/23 3:07 PM,,22/Jun/23 12:00 AM,0,Partners,,,,"System: lcc-demo-numiga

Hello team,

Please, we need:
 * Copy and paste numiga-master-test VEGAS code and create a new folder for a new system: lcc-demo-numiga
 * Engine configuration will be done using EMS so I will do it when the VEGAS part is done.
 * If you want, you don't need to copy itinerary section as it can be done using EMS
 * Only 2022 configuration + different configurations must apply.

Thank you!

Alejandro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,2023-06-20 15:01:36.0,,,,,,,,,,,15/Jun/23 12:00 AM,,2-17568772293,,,,jtkacz(JIRAUSER17017),,Committed,,,,,Configure,jtkacz(JIRAUSER17017),jtkacz(JIRAUSER17017),jtkacz(JIRAUSER17017),,,,,,,Numiga,,,,,,,,,,jtkacz,jtkacz(JIRAUSER17017),,Unassigned,,Import to Test / New,,,,,,,,,,,,,jtkacz(JIRAUSER17017),,,,,,,,jtkacz(JIRAUSER17017),,,,,,,,,,Productive System,Test System,,,,,Thu Jun 15 18:38:22 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,2023-06-20 15:01:36.0,,,,,,,,,,,,,,,,"0|i20pql:ynzxi",,,,,,,,,,,,,,,,,,,,,Retention,,jtkacz(JIRAUSER17017),,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"Server: BALI ; World
System: lcc-demo-numiga
Configuration: main configuration",,3 - Medium,YES,,,,Codebusters-PI-7.3,Codebusters-PI-23.3-1,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@5b54c6fe,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7a3a17bc,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@5e79c8d9,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@7ad1e813,,,,,,,,,,,,,,,,,,jtkacz(JIRAUSER17017),,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@19d0d58,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@5b6f9119,,0,,,2023-06-20 15:01:36.0,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@6270f9ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo Boss- Estimation ED for link to statement in Approval Request Notifcation,CI-8806,480285,Expense Delivery,Review,CI,codebusters,software,mrohkamm,,,,,,askarja,askarja,14/Jun/23 6:07 PM,20/Jun/23 10:25 AM,20/Jun/23 3:07 PM,,21/Jun/23 12:00 AM,0,estimation,,,,"Dear colleagues,

not sure if this request must be forwarded to Per Kristoffersens team:

customer is asking for an estimation of ED / costs
 * for implementation of the direct link to the statement in the +Approval Request Notifcation+
 * and if it is possible to implement this solution also for other notification emails and what would be the estimation on top for this
examples: 
 ** +Statement Changed Notification+
 ** +Statement Rejection by Timeout Notification+
 ** Statement Delegated Notification
 ** ....

Thank you in advance for your support and best regards,

Annette

 ",,askarja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,14/Jun/23 12:00 AM,,2-17567610783,,,,,,Committed,,,,,Configure,,,,,,,,,,Hugo Boss,,,,,,,,,,,,,Unassigned,,Review / New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Productive System,,,,,,Wed Jun 14 18:07:00 CEST 2023,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.issuelinksoverview.IssueLinksOverview@0,0,,,,,,,,,,,,Hello,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i20pql:ynzwx",,,,,,,,,,,,,,,,,,,,,Retention,,,,,0,,,,,Functional Feature,net.ifao.jira.plugin.pmi.impl.field.searcher.slastatusreport.SLAStatusReport@0,,,,"system: ama-de-hugoboss
server: amadeus",,3 - Medium,YES,,,,Codebusters-PI-7.3,Codebusters-PI-23.3-1,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@5b54c6fe,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@7a3a17bc,net.ifao.jira.plugin.pmi.impl.field.StatusInformation.StatusInformation@5e79c8d9,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.subtaskoverview.SubtaskOverview@e9e07ffa,,,,,,,,,,,,,,,,,,,,0,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.totalpoints.TotalPoints@4336c6dd,,,,,,,,,Service Request (SR),,,,,,,,,,,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.uniqueusersinvolved.UniqueUsersInvolved@59b1863d,,0,,,,net.ifao.jira.plugin.pmi.impl.field.searcher.wsjftotal.WSJFTotal@4172e900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
